Level,Status,Mode,Gender,Licence,Work,Car_Avail,Family,Cars,Children,Adults,Income,Time.Auto,Time.Transit,Time.Active
UG,FT,Transit,Female,0,Other,0,Other,1,0,2,Low,22.13186,78.758274,207.36870000000002
Grad,FT,Transit,Female,1,PT,0,Family,2,0,3,Unknown,47.41753,103.153824,456.7605
UG,FT,Transit,Male,0,Other,0,Roommates,0,0,2,Unknown,9.416311,133.35621799999998,85.85230499999999
Grad,FT,Auto,Male,1,Other,0,Other,1,1,2,Unknown,7.508195,48.138369,83.428515
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Unknown,53.53168,127.90023000000001,471.5427
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,45.85448,140.235017,409.63245
UG,FT,Transit,Female,1,Other,1,Family,2,2,3,Unknown,9.932718,42.088746,74.57778
UG,FT,Transit,Female,0,PT,0,Roommates,0,2,2,Unknown,15.2203,74.34241999999999,156.80325
UG,FT,Active,Female,0,Other,0,Roommates,0,0,9,Unknown,2.528039,22.375469,26.595509999999997
UG,FT,Transit,Female,1,Other,1,Family,1,0,3,Unknown,43.78152,91.649407,425.97209999999995
UG,FT,Transit,Female,0,Other,0,Family,1,0,2,Low,26.68352,93.41046,214.75844999999998
UG,FT,Transit,Female,0,Other,0,Family,2,2,3,Unknown,36.534490000000005,123.703682,291.23355
UG,FT,Transit,Female,1,PT,1,Other,0,0,1,High,2.844491,38.838778999999995,28.97367
Grad,FT,Transit,Female,1,PT,0,Family,1,2,2,Unknown,0.0,0.0,0.0
Grad,FT,Transit,Female,1,PT,1,Other,0,0,2,Unknown,19.85195,79.758115,184.98014999999998
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,Low,44.30233,107.50166499999999,442.21065
UG,FT,Transit,Female,1,PT,1,Family,2,2,4,Low,31.492959999999997,89.06891999999998,204.63135
UG,FT,Active,Female,1,Other,0,Other,0,0,1,Unknown,2.528039,22.375469,26.595509999999997
UG,PT,Transit,Female,1,PT,1,Other,0,0,4,Low,22.414839999999998,83.281699,223.25715
UG,FT,Auto,Female,1,Other,0,Family,2,2,3,Unknown,15.9922,53.717543000000006,105.89271000000001
Grad,FT,Transit,Male,0,Other,0,Family,2,2,3,Unknown,19.24652,63.999764,150.56055
Grad,FT,Transit,Female,1,PT,1,Other,0,0,1,Unknown,24.507189999999998,156.081511,233.04
Grad,FT,Transit,Female,1,Other,0,Family,2,0,5,Low,37.509570000000004,165.55157,330.0378
Grad,FT,Transit,Female,0,Other,0,Other,0,0,2,Low,29.03255,154.602076,276.162
UG,FT,Transit,Female,1,PT,1,Family,1,0,6,Low,36.59659,149.925589,351.0885
UG,FT,Transit,Male,0,Other,0,Family,1,0,5,Unknown,20.82787,78.442265,149.450385
UG,FT,Transit,Male,0,PT,0,Family,2,1,3,Low,43.3826,82.251299,437.80740000000003
UG,FT,Transit,Female,0,Other,0,Family,1,0,5,Low,24.19073,161.392921,227.66639999999998
UG,FT,Transit,Female,0,Other,0,Family,2,2,3,Unknown,42.61825,157.719639,277.5543
UG,FT,Transit,Female,0,PT,0,Family,2,1,4,Unknown,34.75459,163.980898,345.93104999999997
Grad,FT,Transit,Female,0,Other,0,Family,0,0,4,Low,40.83421,188.912161,344.90639999999996
Grad,FT,Active,Female,0,Other,0,Other,0,0,2,Unknown,2.528039,22.375469,26.595509999999997
UG,PT,Transit,Female,0,Other,0,Other,1,0,2,Unknown,24.95148,97.115374,197.87895
UG,FT,Transit,Male,1,Other,1,Family,2,1,3,Unknown,30.009120000000003,81.84777100000002,195.50805000000003
UG,FT,Transit,Male,0,PT,0,Family,2,0,3,Low,31.52652,131.869643,250.96185
UG,FT,Transit,Female,1,Other,1,Family,1,0,4,Low,17.09927,72.52457199999999,131.09974499999998
Grad,FT,Auto,Female,1,PT,0,Other,2,2,3,Unknown,22.156370000000003,126.309394,203.86694999999997
UG,FT,Transit,Female,0,Other,0,Family,0,0,2,High,22.97634,71.719151,212.0769
Grad,FT,Auto,Male,1,PT,0,Other,1,0,2,High,22.97634,71.719151,212.0769
UG,FT,Transit,Female,1,Other,0,Other,0,0,2,Unknown,62.54878000000001,137.009743,609.24915
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,Unknown,64.8026,152.72081,567.93675
Grad,FT,Active,Female,0,Other,0,Family,0,0,3,Low,0.0,0.0,0.0
UG,PT,Auto,Female,1,FT,0,Other,1,0,1,Unknown,28.22969,173.559993,278.6958
UG,PT,Auto,Female,1,Other,0,Family,2,0,3,Unknown,43.15554,221.51572000000002,392.74185000000006
UG,FT,Auto,Female,0,Other,0,Family,1,2,3,Unknown,19.0522,77.05487099999998,150.95444999999998
UG,FT,Transit,Female,1,PT,1,Family,1,0,2,Unknown,19.78925,73.64733199999999,195.19965
UG,FT,Auto,Female,1,Other,0,Family,2,1,2,High,0.0,0.0,0.0
UG,FT,Transit,Female,1,Other,1,Family,2,0,7,Unknown,27.525290000000002,105.806146,243.3834
Grad,FT,Transit,Female,0,Other,0,Family,2,0,3,Unknown,48.09386,161.262702,386.36220000000003
UG,FT,Auto,Female,1,Other,0,Family,2,0,5,Unknown,33.31496,140.49151,264.15360000000004
UG,FT,Active,Female,0,Other,0,Other,0,0,1,Unknown,2.844491,38.838778999999995,28.97367
UG,FT,Transit,Male,1,Other,1,Family,0,0,2,Low,42.9229,172.72862600000005,357.201
UG,FT,Auto,Female,0,PT,0,Family,1,0,3,Unknown,23.15437,74.32973199999999,207.3126
UG,FT,Auto,Female,1,Other,0,Other,2,2,2,Unknown,32.37961,159.049969,268.27905
UG,FT,Transit,Female,1,Other,0,Family,2,0,4,Unknown,12.28629,43.91141699999999,93.05061
Grad,FT,Active,Male,1,Other,0,Roommates,1,1,3,Unknown,22.34398,84.04523900000002,208.8462
UG,FT,Auto,Female,1,PT,0,Family,2,0,4,Unknown,17.107429999999997,81.420808,164.1015
Grad,PT,Transit,Female,1,Other,1,Family,2,0,4,High,46.736470000000004,165.282927,384.80145
Grad,FT,Transit,Male,1,Other,0,Roommates,1,0,6,High,15.1195,67.059214,138.22065
UG,FT,Transit,Female,0,Other,0,Family,2,0,5,Unknown,32.51725,123.27256599999998,281.12505
UG,FT,Transit,Male,0,Other,0,Family,2,0,4,Unknown,5.79051,40.20625,59.575875
UG,FT,Transit,Male,1,Other,0,Family,2,2,7,Unknown,37.32136,157.82467000000003,327.714
UG,FT,Auto,Female,1,Other,0,Other,2,0,2,High,20.43262,115.527203,188.72639999999998
UG,FT,Transit,Female,1,PT,1,Family,2,1,3,Unknown,20.917189999999998,86.58617199999999,173.15834999999998
UG,FT,Transit,Female,1,Other,1,Family,1,2,2,Low,80.38944000000001,242.16478999999998,803.1774
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,70.21025,151.20685600000004,629.96385
UG,FT,Transit,Male,1,Other,1,Roommates,1,0,3,Low,12.8326,143.849908,114.46528500000001
Grad,FT,Transit,Female,1,PT,1,Family,2,1,3,Unknown,46.242670000000004,111.77693700000002,447.73845
UG,FT,Transit,Male,1,Other,0,Family,2,2,3,Unknown,35.53727,152.810304,407.31975
Grad,FT,Transit,Female,1,Other,1,Family,1,1,2,Low,37.89522,149.91718999999998,494.7634500000001
UG,FT,Transit,Female,0,PT,0,Family,1,1,5,Unknown,16.34245,143.327797,163.61235
UG,FT,Transit,Male,0,Other,0,Family,1,2,3,Low,69.16064,285.2955,853.4499000000001
UG,FT,Active,Female,0,Other,0,Other,0,0,1,Unknown,0.0,0.0,0.0
UG,FT,Transit,Female,0,Other,0,Other,0,0,2,Low,27.897709999999996,91.058601,281.97645
Grad,FT,Active,Male,1,Other,0,Family,0,0,2,Low,2.528039,22.375469,26.595509999999997
UG,PT,Transit,Female,0,Other,0,Family,2,1,4,Unknown,27.63017,92.340164,238.7664
UG,FT,Transit,Male,1,PT,0,Family,0,0,3,Low,19.72406,67.707707,172.5831
UG,PT,Auto,Female,1,Other,0,Other,2,0,2,High,0.0,0.0,0.0
UG,FT,Transit,Female,1,Other,0,Family,1,0,4,Low,19.19078,71.300405,171.0048
Grad,FT,Transit,Female,0,Other,0,Roommates,0,0,3,Unknown,25.32554,91.391205,225.61575
UG,FT,Transit,Female,1,FT,0,Other,0,0,1,Unknown,29.03255,154.602076,276.162
Grad,FT,Transit,Male,0,PT,0,Other,0,0,2,Low,24.1201,157.693957,229.23194999999998
Grad,FT,Transit,Male,1,Other,0,Other,0,0,1,Low,25.482470000000003,165.04017399999995,225.0084
UG,FT,Transit,Female,1,PT,0,Other,1,0,2,Unknown,46.39713,209.518718,421.15905
Grad,FT,Active,Male,1,Other,0,Family,0,0,3,Unknown,0.0,0.0,0.0
UG,FT,Transit,Female,0,Other,0,Family,1,1,5,Low,24.19073,161.392921,227.66639999999998
Grad,FT,Auto,Female,1,Other,0,Other,2,0,2,High,0.0,0.0,0.0
UG,FT,Active,Female,0,Other,0,Family,2,0,4,Unknown,6.6473320000000005,38.19553000000001,51.41061
UG,FT,Auto,Female,1,PT,0,Family,2,2,4,Unknown,103.1526,267.51923999999997,1344.9688499999997
UG,PT,Transit,Male,1,FT,0,Other,1,0,1,Low,32.40555,158.897398,299.89529999999996
UG,FT,Transit,Male,0,Other,0,Family,1,0,3,Unknown,21.25945,73.890945,252.5805
UG,FT,Transit,Female,1,Other,1,Family,1,0,4,High,29.90601,155.12826800000005,283.15575
UG,FT,Active,Male,1,Other,0,Roommates,0,1,6,Unknown,2.267301,33.937502,19.073775
UG,FT,Transit,Female,0,Other,0,Family,2,0,3,Unknown,35.529540000000004,95.62803000000001,254.7999
UG,FT,Transit,Male,1,PT,0,Family,2,0,4,Low,35.53727,152.810304,407.31975
UG,FT,Transit,Female,1,PT,0,Family,2,0,3,High,65.92387,343.84485,862.1931
Grad,FT,Transit,Female,0,Other,0,Other,0,0,2,Low,22.7587,81.62997299999999,225.7965
UG,FT,Transit,Female,0,Other,0,Roommates,2,0,4,Unknown,0.0,0.0,0.0
UG,FT,Auto,Female,1,Other,0,Other,1,0,2,Unknown,21.670460000000002,75.638278,189.59445
UG,FT,Transit,Male,0,Other,0,Family,2,0,4,Low,112.5486,223.74594,1221.9147
UG,FT,Auto,Female,1,FT,0,Other,1,0,1,Low,0.0,0.0,0.0
UG,FT,Transit,Male,1,Other,0,Other,1,0,2,Low,21.32837,77.36428899999999,180.32864999999998
UG,FT,Auto,Male,1,PT,0,Family,2,0,4,Unknown,52.9211,107.967828,421.32764999999995
UG,FT,Active,Female,0,Other,0,Family,1,0,3,Unknown,0.0,0.0,0.0
UG,FT,Transit,Female,0,Other,0,Family,2,1,3,Unknown,37.80081,118.016221,372.26475
UG,FT,Transit,Female,1,Other,0,Family,2,0,4,Low,88.62335,228.08202000000003,916.4049
UG,PT,Transit,Female,1,Other,1,Family,2,1,3,Unknown,20.37751,58.527638,155.35334999999998
UG,FT,Auto,Female,1,PT,0,Family,2,4,2,Low,0.0,0.0,0.0
UG,FT,Transit,Female,1,Other,1,Family,1,2,4,Low,37.509570000000004,165.55157,330.0378
UG,FT,Transit,Female,1,Other,0,Family,2,0,3,Unknown,56.72708000000001,136.84693000000001,757.0929
UG,FT,Active,Male,0,Other,0,Family,2,0,4,Low,6.088858999999999,41.540579,52.286910000000006
UG,FT,Transit,Other,0,Other,0,Family,1,0,3,Unknown,45.23472,132.699546,404.64
UG,FT,Auto,Male,1,Other,0,Other,1,0,2,Low,42.99998,190.324996,386.09790000000004
UG,PT,Auto,Female,1,Other,0,Other,1,0,1,Low,22.91382,73.495681,210.0051
UG,FT,Transit,Female,1,PT,0,Roommates,0,0,3,High,36.1931,97.644753,358.91085
UG,FT,Auto,Female,1,PT,0,Family,2,1,3,High,0.0,0.0,0.0
UG,FT,Auto,Male,1,Other,0,Roommates,2,0,4,Unknown,38.49326,125.33948999999998,379.23255
UG,FT,Active,Female,1,Other,1,Roommates,0,0,2,High,0.0,0.0,0.0
UG,FT,Transit,Female,1,Other,1,Family,1,1,3,Unknown,70.67322,226.30122000000003,719.5746
UG,FT,Transit,Female,0,Other,0,Family,1,0,2,Unknown,48.928340000000006,145.443432,364.25025
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,44.903220000000005,237.51567999999997,388.5615
UG,FT,Transit,Female,1,Other,0,Family,1,0,3,Low,37.47961,159.40717,329.2965
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,Low,62.74698000000001,190.87084,507.30915000000005
UG,FT,Transit,Female,0,Other,0,Family,1,2,3,Low,46.58992,256.325898,560.40525
UG,FT,Active,Male,0,Other,0,Family,1,0,4,Low,6.088858999999999,41.540579,52.286910000000006
UG,FT,Transit,Female,1,Other,0,Family,2,1,3,Unknown,51.33704,166.119383,627.675
UG,FT,Transit,Female,0,PT,0,Family,2,0,3,Unknown,29.082990000000002,110.45066499999999,253.7262
Grad,FT,Transit,Female,1,Other,1,Roommates,0,0,3,Low,23.053639999999998,101.490027,209.69910000000002
UG,FT,Transit,Male,1,Other,1,Family,2,1,2,Unknown,25.11979,92.323276,215.95575
UG,FT,Transit,Female,0,Other,0,Family,2,1,3,Low,41.07052,96.53054200000001,405.25695
UG,FT,Auto,Male,0,Other,0,Family,2,0,5,Low,52.371159999999996,160.755502,495.03075000000007
Grad,PT,Transit,Male,0,Other,0,Other,1,2,2,Unknown,13.83281,59.200948,121.49904
UG,FT,Transit,Female,1,PT,1,Family,1,1,2,Low,50.041140000000006,176.02403999999999,487.443
UG,FT,Transit,Male,1,Other,0,Family,1,0,3,Low,5.79051,40.20625,59.575875
UG,FT,Transit,Female,1,Other,1,Family,2,0,3,Unknown,77.68111,161.21412500000002,717.7473
Grad,FT,Auto,Female,1,PT,0,Family,2,0,4,Unknown,14.35876,56.22727,114.153105
UG,FT,Transit,Female,0,Other,0,Family,1,1,4,High,17.3297,142.143725,176.44844999999998
UG,FT,Transit,Female,1,Other,1,Family,1,1,2,Unknown,27.006840000000004,86.237095,245.02305
UG,FT,Transit,Male,1,PT,0,Family,2,1,3,Unknown,57.74332,126.4926,528.1476
Grad,PT,Transit,Female,0,Other,0,Family,2,0,4,Low,23.28773,94.394615,233.226
Grad,FT,Active,Female,0,Other,0,Other,0,0,1,Low,2.528039,22.375469,26.595509999999997
Grad,FT,Transit,Male,1,Other,1,Roommates,0,0,3,Low,30.142879999999998,154.212395,266.94
Grad,FT,Active,Female,0,Other,0,Other,0,0,1,Unknown,2.528039,22.375469,26.595509999999997
UG,FT,Auto,Female,1,PT,1,Family,2,0,3,Unknown,44.758,116.13956,312.90405
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Unknown,35.58491,141.453909,323.4903
Grad,FT,Transit,Female,1,PT,0,Roommates,1,0,1,Low,3.391024,25.45797,38.85552
UG,FT,Transit,Male,1,PT,0,Family,0,0,3,Low,42.71295,178.12861600000005,347.5452
UG,FT,Transit,Female,1,Other,0,Family,2,1,3,Unknown,0.0,0.0,0.0
UG,FT,Active,Male,0,Other,0,Other,0,0,1,Unknown,2.528039,22.375469,26.595509999999997
UG,FT,Transit,Male,1,Other,1,Family,2,0,3,Unknown,27.897709999999996,91.058601,281.97645
UG,FT,Transit,Female,1,PT,0,Family,2,0,5,Unknown,20.82787,78.442265,149.450385
UG,FT,Auto,Female,1,FT,0,Family,2,0,4,High,62.052640000000004,142.39439,643.3802999999999
UG,FT,Transit,Female,0,Other,0,Family,2,1,4,Low,9.932718,42.088746,74.57778
UG,FT,Active,Female,1,Other,1,Roommates,0,0,2,Low,11.10159,43.555664,93.42079500000001
UG,FT,Transit,Female,1,Other,1,Family,2,1,5,Low,37.77747,149.66457,494.51085
UG,FT,Transit,Male,1,Other,0,Family,1,3,2,Low,15.1195,67.059214,138.22065
UG,FT,Active,Male,1,FT,1,Roommates,0,0,4,Low,29.74683,157.362031,274.37115
UG,FT,Auto,Male,1,Other,0,Family,2,1,3,High,25.560029999999998,91.381727,228.96825
UG,FT,Transit,Female,1,Other,0,Family,1,0,4,Low,19.388920000000002,79.575397,152.0199
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Low,22.80914,79.90419299999998,175.72095
Grad,FT,Transit,Male,1,Other,0,Other,0,0,2,Low,30.142879999999998,154.212395,266.94
UG,FT,Active,Female,0,PT,0,Roommates,0,0,2,Unknown,0.0,0.0,0.0
Grad,FT,Transit,Female,1,PT,0,Other,1,0,2,Unknown,35.80879,151.243962,312.5253
Grad,FT,Auto,Male,1,Other,0,Other,1,0,2,Unknown,19.585379999999997,68.59760899999999,171.14084999999997
UG,FT,Transit,Female,1,Other,1,Other,1,0,2,Unknown,87.13721,251.96650699999998,991.4412000000001
Grad,FT,Transit,Female,1,PT,1,Other,0,0,1,Unknown,24.69421,154.561606,234.84285
UG,FT,Transit,Female,1,Other,0,Family,1,0,3,Unknown,14.08893,56.128884,109.411485
UG,FT,Transit,Male,0,PT,0,Roommates,0,0,3,Low,18.87622,77.069796,156.64229999999998
UG,FT,Transit,Female,0,Other,0,Other,1,0,1,Low,26.424559999999996,110.09102299999999,216.0549
UG,FT,Transit,Female,0,Other,0,Other,1,0,2,Low,32.68334,121.36246200000001,297.897
Grad,FT,Transit,Female,0,Other,0,Roommates,1,0,4,Unknown,25.16137,159.974277,229.68555
UG,FT,Auto,Female,1,Other,0,Family,2,0,3,Unknown,41.762370000000004,128.085374,432.366
UG,FT,Transit,Male,1,Other,0,Other,1,0,2,Unknown,26.424559999999996,110.09102299999999,216.0549
Grad,FT,Transit,Female,0,PT,0,Other,0,0,2,High,28.006840000000004,154.68828399999995,257.72429999999997
UG,FT,Transit,Female,0,PT,0,Family,2,0,3,High,32.37961,159.049969,268.27905
UG,PT,Transit,Female,0,Other,0,Family,1,0,4,Unknown,44.758,116.13956,312.90405
UG,FT,Transit,Female,1,Other,0,Family,2,2,2,Unknown,54.890190000000004,169.305317,465.26475
Grad,FT,Transit,Female,0,Other,0,Other,0,0,1,Low,2.528039,22.375469,26.595509999999997
UG,FT,Active,Female,1,Other,0,Roommates,0,2,6,Unknown,2.528039,22.375469,26.595509999999997
UG,FT,Transit,Female,0,Other,0,Family,1,0,2,Low,22.548560000000002,84.07786,215.74020000000002
Grad,FT,Active,Male,0,Other,0,Other,0,0,1,Unknown,2.528039,22.375469,26.595509999999997
Grad,FT,Transit,Female,1,Other,1,Other,0,0,2,Low,28.006840000000004,154.68828399999995,257.72429999999997
UG,FT,Transit,Male,1,Other,1,Family,2,4,5,Low,25.821579999999997,97.89474,196.90725
UG,FT,Auto,Female,1,Other,0,Other,2,0,4,Unknown,76.9399,219.50816,876.25485
UG,FT,Active,Male,0,Other,0,Roommates,0,0,6,Low,0.0,0.0,0.0
UG,FT,Auto,Female,0,PT,0,Family,1,0,3,Unknown,32.37961,159.049969,268.27905
UG,FT,Transit,Male,0,Other,0,Family,0,0,4,Unknown,32.172270000000005,112.7836,439.8222
UG,FT,Transit,Female,1,Other,1,Roommates,0,0,6,Unknown,11.81666,42.125046000000005,97.01227499999999
UG,FT,Transit,Female,0,Other,0,Family,2,1,3,Unknown,26.10828,156.92458,248.99939999999998
Grad,FT,Active,Male,1,Other,0,Other,0,0,1,Unknown,2.528039,22.375469,26.595509999999997
UG,FT,Auto,Male,0,Other,0,Family,1,0,3,Unknown,3.528347,49.77633400000001,31.436700000000005
UG,FT,Transit,Male,0,Other,0,Family,2,1,3,Unknown,4.613157,28.897975,48.291914999999996
Grad,FT,Transit,Female,1,Other,0,Other,1,0,2,Unknown,17.14698,138.27383500000002,174.62115
UG,FT,Transit,Male,1,PT,0,Family,2,0,5,Unknown,46.24607,104.15735,482.31915000000004
UG,FT,Transit,Female,1,Other,0,Other,0,0,1,Low,28.006840000000004,154.68828399999995,257.72429999999997
UG,FT,Transit,Female,1,PT,1,Family,1,0,2,Unknown,38.830490000000005,83.07418299999998,352.39919999999995
Grad,PT,Transit,Male,1,Other,0,Family,2,0,5,High,36.49947,108.20902099999999,531.4692
UG,FT,Transit,Female,0,Other,0,Family,0,1,3,Low,38.30619,105.425785,506.3463
UG,FT,Transit,Female,1,Other,0,Roommates,0,0,3,Unknown,19.5763,90.229707,150.25635
UG,FT,Active,Female,1,Other,1,Roommates,0,0,2,Low,2.528039,22.375469,26.595509999999997
UG,FT,Transit,Female,0,PT,0,Other,1,2,3,Unknown,30.226359999999996,162.47428200000004,272.70195
UG,FT,Active,Female,1,PT,1,Roommates,0,0,5,Unknown,0.0,0.0,0.0
UG,FT,Transit,Male,0,Other,0,Family,2,0,5,Low,51.489940000000004,152.34413999999995,527.1094499999999
Grad,FT,Active,Male,0,Other,0,Other,0,0,1,Low,2.528039,22.375469,26.595509999999997
UG,FT,Transit,Female,0,Other,0,Other,0,0,1,Unknown,29.74683,157.362031,274.37115
UG,FT,Transit,Male,1,Other,1,Family,2,0,4,Low,3.391024,25.45797,38.85552
UG,FT,Transit,Female,1,PT,0,Family,2,0,3,Unknown,69.04578000000001,220.01891,737.4978
UG,FT,Auto,Female,1,Other,1,Family,1,0,5,Low,31.492959999999997,89.06891999999998,204.63135
UG,FT,Transit,Female,0,Other,0,Family,0,0,5,Unknown,27.849559999999997,151.353994,267.44475
UG,FT,Transit,Male,0,Other,0,Family,1,0,4,High,35.3335,126.13635900000001,282.17580000000004
UG,FT,Transit,Male,1,PT,1,Family,2,1,2,Low,32.68334,121.36246200000001,297.897
Grad,PT,Active,Male,1,Other,1,Family,2,2,3,Low,46.6857,127.456725,342.0765
Grad,FT,Transit,Female,1,Other,0,Other,1,0,1,Unknown,7.978713000000001,122.21534799999999,71.714445
Grad,FT,Transit,Female,0,Other,0,Roommates,0,0,2,Unknown,25.7038,144.67428099999995,238.1859
UG,FT,Transit,Female,1,PT,1,Family,2,1,7,Unknown,37.509570000000004,165.55157,330.0378
UG,FT,Transit,Female,0,Other,0,Family,1,2,2,Low,42.29547,197.322867,392.84805
Other,Other,Transit,Female,1,Other,1,Family,1,5,3,Low,13.64005,134.37590500000002,135.61444500000002
UG,FT,Transit,Female,1,PT,0,Family,1,1,3,Unknown,16.98428,69.716045,126.423765
UG,PT,Transit,Male,1,Other,1,Family,1,0,2,Unknown,18.1533,60.66478000000001,179.96385
UG,FT,Transit,Male,1,Other,0,Family,1,3,3,Unknown,14.00896,48.576713,91.230555
UG,FT,Transit,Male,0,Other,0,Roommates,0,0,5,Unknown,24.037329999999997,142.813991,228.09975
Grad,FT,Auto,Female,1,FT,0,Family,2,0,3,Unknown,0.0,0.0,0.0
UG,FT,Transit,Female,0,Other,0,Family,2,4,5,Unknown,22.959989999999998,53.206948,173.44905000000003
UG,FT,Transit,Female,1,PT,1,Family,2,2,3,Unknown,33.02517,129.376139,239.60295000000002
UG,FT,Transit,Female,0,Other,0,Family,1,0,5,Unknown,36.529070000000004,105.94670100000002,476.31584999999995
UG,FT,Transit,Male,1,Other,1,Family,2,0,5,Unknown,42.144890000000004,242.40519,414.64320000000004
UG,FT,Transit,Female,0,Other,0,Family,2,2,5,Unknown,37.32136,157.82467000000003,327.714
UG,FT,Active,Female,0,PT,0,Roommates,0,0,2,Unknown,0.0,0.0,0.0
UG,FT,Transit,Male,1,Other,0,Family,1,0,2,Unknown,86.15534,198.0387,847.4875499999999
Grad,FT,Transit,Female,1,Other,0,Family,2,0,5,High,35.18145,157.833193,289.47810000000004
UG,FT,Transit,Male,1,FT,0,Family,2,0,4,Low,35.80879,151.243962,312.5253
UG,PT,Auto,Female,1,Other,0,Other,2,0,2,Low,28.373459999999998,141.278297,293.88375
UG,FT,Active,Female,0,Other,0,Roommates,0,0,2,Low,0.0,0.0,0.0
UG,FT,Transit,Male,1,PT,0,Other,0,0,1,Low,11.10159,43.555664,93.42079500000001
UG,FT,Transit,Female,0,PT,0,Family,2,1,4,Unknown,37.80081,118.016221,372.26475
UG,FT,Transit,Female,0,Other,0,Other,0,0,1,Unknown,0.0,0.0,0.0
UG,FT,Auto,Female,0,PT,0,Family,2,0,3,Low,31.142129999999998,138.72202900000002,283.05
Other,Other,Transit,Female,0,Other,0,Family,2,1,3,Unknown,25.632820000000002,99.768525,329.4105
UG,FT,Transit,Female,1,Other,0,Family,1,0,2,Unknown,30.32488,104.571983,263.24834999999996
UG,FT,Transit,Female,1,Other,1,Family,2,0,3,Unknown,18.1533,60.66478000000001,179.96385
UG,FT,Transit,Female,1,Other,0,Family,2,0,4,Unknown,41.975590000000004,79.511045,422.51625
UG,FT,Active,Female,1,Other,0,Roommates,0,0,3,Unknown,2.528039,22.375469,26.595509999999997
UG,FT,Transit,Female,0,Other,0,Family,2,0,3,Unknown,32.37961,159.049969,268.27905
UG,FT,Active,Male,0,PT,0,Other,0,0,1,Low,2.528039,22.375469,26.595509999999997
UG,FT,Active,Male,0,Other,0,Other,0,0,1,Low,0.0,0.0,0.0
Grad,FT,Auto,Male,1,PT,0,Family,2,0,4,Unknown,57.543440000000004,122.222954,515.4543000000001
Grad,FT,Active,Female,1,Other,0,Roommates,0,0,3,Low,2.528039,22.375469,26.595509999999997
UG,FT,Transit,Female,0,Other,0,Roommates,0,0,2,Unknown,0.0,0.0,0.0
UG,PT,Transit,Female,1,FT,0,Roommates,0,0,2,Unknown,27.261120000000002,167.564731,256.8636
Grad,PT,Auto,Female,1,FT,0,Other,1,0,1,Unknown,42.21703,86.74846600000001,416.58135
UG,FT,Transit,Female,0,Other,0,Other,0,2,1,Unknown,39.577220000000004,193.336746,365.01195
UG,FT,Auto,Male,1,Other,0,Family,2,1,2,Unknown,50.014990000000004,205.92889,506.57160000000005
Grad,FT,Transit,Female,0,Other,0,Family,1,0,4,Unknown,33.826809999999995,94.08783000000001,340.26044999999993
UG,PT,Auto,Female,1,FT,0,Other,1,0,2,Unknown,94.8124,413.15175,1414.70625
UG,FT,Transit,Female,1,FT,1,Roommates,2,0,4,Unknown,27.14009,164.102721,260.1864
UG,FT,Transit,Female,0,Other,0,Family,1,1,3,Unknown,17.107429999999997,81.420808,164.1015
UG,FT,Transit,Female,1,Other,1,Family,2,1,4,Unknown,18.58006,77.70450799999999,189.9378
UG,FT,Transit,Female,1,Other,1,Family,2,1,3,Low,27.1363,111.31934199999999,216.7116
