,Campus,Mode,HomeZone,Income,Time.Auto,Time.Transit,Time.Active
4621,69,Transit,46,Unknown,2.168042,23.855995999999998,19.46616
4622,3631,Auto,349,Unknown,19.11954,89.516894,202.0437
4623,69,Transit,238,Unknown,27.957140000000003,83.97255600000001,187.2723
4624,69,Transit,381,Unknown,46.0858,99.939177,319.22490000000005
4625,3631,Active,184,Unknown,31.861890000000002,91.275284,299.06235000000004
4626,69,Active,271,"$ 90,000 - 119,999",10.52242,43.067991000000006,68.26956
4627,69,Transit,2251,I donâ€™t know,44.94684,109.30861499999999,289.41179999999997
4628,69,Active,47,I donâ€™t know,1.710853,20.776487,15.946485
4629,566,Transit,188,"$ 30,000 - 59,999",29.301540000000003,91.09261,342.31755
4630,3631,Transit,3714,I donâ€™t know,7.284984,42.439563,67.7613
4631,69,Active,45,Unknown,2.634566,19.362205,21.82227
4632,69,Transit,443,Unknown,32.11626,62.785047,199.4961
4633,69,Transit,250,"Less than $ 30,000",22.66934,53.54643000000001,140.526
4634,566,Transit,250,Unknown,18.30487,64.38888,223.7364
4635,69,Transit,454,Unknown,29.070829999999997,57.75046700000001,176.15535
4636,69,Transit,229,I donâ€™t know,28.475309999999997,74.262186,181.46775
4637,69,Active,50,Unknown,2.595157,27.40234,23.805030000000002
4638,566,Transit,532,Unknown,9.82244,47.373209,121.260675
4639,69,Transit,437,Unknown,31.47843,75.92349,204.34575
4640,69,Transit,99,Unknown,9.644531,45.354856,60.67656
4641,69,Transit,105,"$ 30,000 - 59,999",11.34923,39.849031,65.27565
4642,3631,Auto,3429,"$ 90,000 - 119,999",21.33316,95.87956,245.28405
4643,69,Transit,182,Unknown,19.93025,43.890155,117.25713
4644,69,Transit,1106,"Less than $ 30,000",94.81364,135.97365,687.44865
4645,69,Transit,124,"$ 60,000 - 89,999",21.21702,47.152092,115.8954
4646,69,Transit,3418,"$ 90,000 - 119,999",67.9165,162.92488,513.40395
4647,566,Transit,173,Unknown,30.49022,91.870014,357.825
4648,3631,Transit,3688,I donâ€™t know,23.22107,81.50922,206.84475
4649,69,Active,68,Unknown,1.464106,25.325449,14.598600000000001
4650,566,Auto,243,"$ 60,000 - 89,999",15.51125,62.98169000000001,217.80315
4651,69,Transit,482,"$ 60,000 - 89,999",37.75333,85.681658,264.77729999999997
4652,69,Transit,38,"$ 30,000 - 59,999",3.320328,31.447038,28.74147
4653,69,Transit,186,Unknown,5.530063,33.411738,44.366279999999996
4654,69,Transit,337,"Less than $ 30,000",37.5572,76.95193499999998,241.80360000000002
4656,69,Active,47,Unknown,1.710853,20.776487,15.946485
4657,3631,Transit,3715,Unknown,6.79443,39.439299,61.570800000000006
4658,69,Active,70,"$ 180,000 - 209,999",1.117177,20.195869,11.101709999999999
4659,566,Transit,2422,Unknown,16.862000000000002,82.03545,174.3645
4660,69,Transit,3668,Unknown,63.771390000000004,101.69001,484.04625
4661,69,Transit,2362,Unknown,54.07584,153.717328,406.04775
4662,69,Active,93,"Less than $ 30,000",3.792585,18.826039,22.924049999999998
4663,3631,Auto,6163,I donâ€™t know,0.0,0.0,0.0
4664,69,Transit,277,Unknown,13.174779999999998,38.465121,73.296435
4665,566,Transit,491,"Less than $ 30,000",6.3433,35.064785,89.66037
4666,69,Transit,2426,"$ 60,000 - 89,999",77.24351999999999,341.527159,506.52285000000006
4667,69,Active,46,I donâ€™t know,2.168042,23.855995999999998,19.46616
4668,69,Transit,3689,I donâ€™t know,62.9307,108.07673,490.38525
4669,69,Active,94,"Less than $ 30,000",4.911077,31.749745,33.225285
4670,69,Active,68,Unknown,1.464106,25.325449,14.598600000000001
4671,69,Transit,59,Unknown,5.383849,29.218756,47.355689999999996
4672,69,Active,42,"$ 30,000 - 59,999",2.776623,26.813798,23.593725
4673,566,Transit,443,"Less than $ 30,000",22.30367,84.90200600000001,316.1115
4674,3631,Transit,3620,"$ 60,000 - 89,999",4.458424,41.395728999999996,47.800875
4675,3631,Transit,3715,Unknown,6.79443,39.439299,61.570800000000006
4676,69,Active,1121,Unknown,85.63744,169.1309,607.6465499999999
4677,69,Active,70,Unknown,1.117177,20.195869,11.101709999999999
4678,69,Active,68,I donâ€™t know,1.464106,25.325449,14.598600000000001
4679,69,Transit,368,I donâ€™t know,42.725570000000005,113.692423,299.08815
4680,566,Transit,2417,"$ 30,000 - 59,999",25.26455,103.52582,225.0144
4681,69,Transit,39,"$ 60,000 - 89,999",3.2369220000000003,21.681383,26.183565
4682,69,Transit,217,Unknown,16.757929999999998,69.15941099999999,114.04639500000002
4683,69,Active,42,I donâ€™t know,2.776623,26.813798,23.593725
4684,69,Active,66,Unknown,3.235257,24.180734,34.47531
4685,69,Transit,4023,"Less than $ 30,000",84.95065,106.249153,728.7026999999999
4686,69,Transit,260,"$ 90,000 - 119,999",27.25277,69.72644199999999,155.29815
4687,69,Transit,2248,Unknown,42.42263,110.16078,265.49834999999996
4688,69,Transit,95,"Less than $ 30,000",6.632627,33.425859,41.7591
4689,3631,Transit,301,Unknown,13.474129999999999,67.619343,160.7499
4690,69,Transit,2248,"Less than $ 30,000",42.42263,110.16078,265.49834999999996
4691,69,Transit,2232,Unknown,62.2486,155.22420000000002,429.006
4692,69,Transit,259,"$ 120,000 - 149,999",19.28081,58.38172,117.23385
4693,69,Active,21,"Less than $ 30,000",4.289724,29.3483,30.6678
4694,69,Active,67,"Less than $ 30,000",2.523888,24.493026999999998,28.469009999999997
4695,69,Active,71,"Less than $ 30,000",2.924953,24.128386,16.985265000000002
4696,69,Transit,479,"$ 90,000 - 119,999",38.858979999999995,104.688566,274.23629999999997
4697,69,Active,70,Unknown,1.117177,20.195869,11.101709999999999
4698,566,Active,566,"Less than $ 30,000",0.0,0.0,0.0
4699,3631,Active,3631,I donâ€™t know,0.0,0.0,0.0
4700,69,Transit,322,I donâ€™t know,32.36266,73.067319,196.41555000000002
4701,69,Active,46,Unknown,2.168042,23.855995999999998,19.46616
4702,3631,Transit,3810,Unknown,4.58473,33.84206399999999,49.847955
4703,3631,Transit,3651,"$ 30,000 - 59,999",3.6716519999999995,32.570067,47.140125
4704,69,Transit,467,Unknown,37.11399,83.27644599999998,254.36895
4705,69,Active,68,"Less than $ 30,000",1.464106,25.325449,14.598600000000001
4706,566,Active,566,Unknown,0.0,0.0,0.0
4707,69,Transit,4012,"$ 120,000 - 149,999",87.33585,110.954203,773.30595
4708,3631,Transit,3678,Unknown,23.20585,92.80499,205.5108
4709,69,Transit,301,I donâ€™t know,29.26424,58.554793999999994,168.21135
4710,69,Transit,443,"$ 60,000 - 89,999",32.11626,62.785047,199.4961
4711,566,Transit,1031,"$ 90,000 - 119,999",12.91212,46.238973,114.70911
4712,69,Transit,559,Unknown,51.19962,107.688717,321.70695
4713,69,Transit,177,Unknown,19.9148,40.306127000000004,101.20375499999999
4714,69,Active,70,I donâ€™t know,1.117177,20.195869,11.101709999999999
4715,69,Transit,60,Unknown,6.174181,32.236828,50.646045
4716,69,Transit,8526,"$ 60,000 - 89,999",0.0,0.0,0.0
4717,69,Active,428,Unknown,29.68266,56.56095,205.98915000000002
4718,69,Transit,117,Unknown,17.32677,50.267222,94.28902500000001
4719,69,Transit,212,Unknown,16.11125,57.86549,106.80390000000001
4720,69,Active,72,"Less than $ 30,000",3.068723,25.742024,23.927640000000004
4721,566,Transit,560,Unknown,2.49745,26.741172,26.414505000000002
4722,69,Active,91,Unknown,3.6181620000000003,29.895442,34.55601
4723,69,Active,44,"$ 60,000 - 89,999",3.6553769999999997,29.778864,31.674599999999998
4724,69,Transit,2139,"Less than $ 30,000",73.77691999999999,167.70800999999997,454.281
4725,69,Transit,128,Unknown,25.65204,62.004341,144.696315
4726,69,Active,71,Unknown,2.924953,24.128386,16.985265000000002
4727,69,Active,47,Unknown,1.710853,20.776487,15.946485
4728,69,Transit,350,"Less than $ 30,000",35.40316,92.17440299999998,223.1385
4729,3631,Auto,391,Unknown,32.259029999999996,95.60220799999999,362.66925
4730,69,Transit,1061,Unknown,80.05009,127.67492,551.67075
4731,69,Active,75,Unknown,2.141326,19.940688,19.27866
4732,69,Active,45,"Less than $ 30,000",2.634566,19.362205,21.82227
4733,69,Active,74,"$ 60,000 - 89,999",1.049121,16.675728,10.491209999999999
4734,566,Auto,2440,I donâ€™t know,61.13019,162.72435000000004,686.63145
4735,69,Transit,191,I donâ€™t know,14.36563,46.695114000000004,84.88808999999999
4736,69,Transit,1062,"$ 90,000 - 119,999",81.92305,141.24876,570.5971499999999
4737,69,Transit,3681,Unknown,49.61335,143.79983700000003,345.67995
4738,69,Active,98,Unknown,7.238408,33.868265,48.907455
4739,69,Active,68,Unknown,1.464106,25.325449,14.598600000000001
4740,69,Active,96,Unknown,5.576192,29.470396,31.67763
4741,3631,Transit,3680,Unknown,14.32114,61.356464,127.816635
4742,69,Transit,448,"Less than $ 30,000",35.022870000000005,66.209338,219.42225
4743,69,Active,90,"$ 180,000 - 209,999",5.499556,35.577191,46.45101000000001
4744,69,Active,71,Unknown,2.924953,24.128386,16.985265000000002
4745,69,Active,101,Unknown,9.638221000000001,34.536596,55.197585000000004
4746,69,Active,41,I donâ€™t know,3.4422599999999997,30.10613,27.606600000000004
4747,69,Active,69,"$ 30,000 - 59,999",0.0,0.0,0.0
4748,566,Transit,239,"$ 30,000 - 59,999",13.342939999999999,57.560306000000004,189.66975
4749,3631,Transit,3614,Unknown,13.97776,75.222658,131.41251
4750,69,Active,70,"$ 120,000 - 149,999",1.117177,20.195869,11.101709999999999
4751,3631,Transit,3663,Unknown,7.717772999999999,37.877319,75.9915
4752,3631,Transit,3378,Unknown,37.049479999999996,127.96085,337.57919999999996
4753,69,Active,75,I donâ€™t know,2.141326,19.940688,19.27866
4754,69,Transit,47,Unknown,1.710853,20.776487,15.946485
4755,3631,Transit,2603,I donâ€™t know,72.95513000000001,280.90097000000003,712.8072000000001
4757,566,Auto,2444,Unknown,56.56985,167.73497,656.0283000000001
4758,69,Active,169,"$ 90,000 - 119,999",7.855628,33.435869,51.153735
4759,69,Active,23,Unknown,5.409577,28.036396999999997,39.210119999999996
4760,3631,Transit,3614,Unknown,13.97776,75.222658,131.41251
4761,69,Transit,183,"$ 30,000 - 59,999",18.834629999999997,42.622323,108.50365499999998
4762,566,Transit,487,Unknown,7.846315,43.01933800000001,130.09017
4763,69,Transit,4039,Unknown,92.49776,124.02791,785.42685
4764,69,Transit,3685,"$ 180,000 - 209,999",67.55769000000001,106.076507,537.5387999999999
4765,69,Transit,255,I donâ€™t know,18.206,67.200422,126.93099
4766,69,Transit,155,I donâ€™t know,27.81237,64.730441,165.81315
4767,69,Active,175,"Less than $ 30,000",17.36111,37.486876,89.375625
4768,69,Active,69,I donâ€™t know,0.0,0.0,0.0
4769,69,Transit,1024,"$ 30,000 - 59,999",68.22256999999999,100.427037,477.1821
4770,69,Transit,443,Unknown,32.11626,62.785047,199.4961
4771,3631,Active,3631,"$ 120,000 - 149,999",0.0,0.0,0.0
4772,3631,Active,3631,Unknown,0.0,0.0,0.0
4773,69,Transit,270,"$ 180,000 - 209,999",12.01931,52.160221,82.95414
4774,69,Transit,424,Unknown,25.43486,55.96229399999999,155.41545000000002
4775,69,Transit,3419,"Less than $ 30,000",67.19807,181.91569,514.1454
4776,566,Auto,572,Unknown,6.643089,36.537285,70.61286
4777,69,Active,50,Unknown,2.595157,27.40234,23.805030000000002
4778,3631,Auto,3324,Unknown,30.681790000000003,115.26822,285.23580000000004
4779,69,Transit,153,"$ 150,000 - 179,999",27.57978,71.844505,157.296
4780,566,Transit,545,"Less than $ 30,000",10.089139999999999,46.072033000000005,132.434475
4781,566,Active,566,I donâ€™t know,0.0,0.0,0.0
4782,69,Transit,1047,I donâ€™t know,84.42053,138.71736,596.45895
4783,69,Active,40,"$ 30,000 - 59,999",2.510406,26.944984,21.925545
4784,69,Transit,535,Unknown,33.04224,68.08604700000001,193.965
4785,566,Transit,571,"$ 60,000 - 89,999",7.467739999999999,29.520690999999996,68.54239499999998
4786,69,Transit,236,Unknown,29.58898,83.82668199999999,203.3343
4788,69,Transit,2713,"Less than $ 30,000",93.05457,217.6648,869.7100499999999
4789,69,Active,68,"Less than $ 30,000",1.464106,25.325449,14.598600000000001
4790,69,Transit,287,"$ 30,000 - 59,999",28.61972,65.781362,174.55365
4791,69,Transit,2072,"$ 180,000 - 209,999",55.922509999999996,103.93626,388.9065
4792,69,Transit,110,Unknown,11.93133,55.85667000000001,81.92896499999999
4793,566,Transit,447,"$ 30,000 - 59,999",27.203870000000002,100.766491,335.76375
4794,69,Transit,84,"Less than $ 30,000",6.41246,36.009248,56.021294999999995
4795,69,Active,70,"Less than $ 30,000",1.117177,20.195869,11.101709999999999
4796,69,Transit,201,I donâ€™t know,11.47538,44.79643400000001,73.8006
4797,69,Transit,64,Unknown,4.108721,21.501513000000006,41.46901499999999
4798,3631,Transit,403,I donâ€™t know,24.53773,115.52580800000001,280.94264999999996
4799,3631,Transit,2408,Unknown,66.08454,169.13969,736.3606500000001
4800,69,Active,73,"Less than $ 30,000",2.014925,20.126511999999998,15.20709
4801,566,Transit,490,Unknown,7.019825999999999,31.444467,96.208185
4802,566,Active,618,"Less than $ 30,000",8.287362,38.917733,91.42998
4803,69,Transit,3644,"Less than $ 30,000",58.51696,177.89106,442.1154
4804,69,Active,47,"$ 90,000 - 119,999",1.710853,20.776487,15.946485
4805,566,Transit,491,Unknown,6.3433,35.064785,89.66037
4806,3631,Transit,3417,"$ 150,000 - 179,999",31.29751,135.634256,324.31725
4807,69,Active,70,"Less than $ 30,000",1.117177,20.195869,11.101709999999999
4808,69,Transit,209,"Less than $ 30,000",10.911489999999999,42.701539000000004,73.300215
4809,566,Transit,494,Unknown,4.168203,19.521272,54.91090500000001
4810,69,Active,270,"Less than $ 30,000",12.01931,52.160221,82.95414
4811,69,Transit,186,Unknown,5.530063,33.411738,44.366279999999996
4812,69,Active,71,"$ 30,000 - 59,999",2.924953,24.128386,16.985265000000002
4813,69,Active,71,Unknown,2.924953,24.128386,16.985265000000002
4814,3631,Auto,3674,Unknown,7.464469,48.093509000000005,68.508945
4815,69,Active,47,I donâ€™t know,1.710853,20.776487,15.946485
4816,69,Active,40,Unknown,2.510406,26.944984,21.925545
4817,69,Transit,2236,I donâ€™t know,76.11922,225.82254,540.3634500000001
4818,69,Transit,5232,"$ 90,000 - 119,999",29.552870000000002,44.653517,167.85209999999998
4819,69,Transit,503,Unknown,36.84921,80.49811399999999,243.82365
4820,69,Active,45,"$ 30,000 - 59,999",2.634566,19.362205,21.82227
4821,69,Transit,613,"$ 30,000 - 59,999",53.6249,127.044329,366.55080000000004
4822,69,Transit,3641,I donâ€™t know,60.90274,169.91838900000005,443.75939999999997
4823,69,Transit,173,"Less than $ 30,000",9.51093,33.826613,60.55161000000001
4824,69,Transit,286,Unknown,27.34455,68.96980199999999,163.21110000000002
4825,69,Transit,376,Unknown,45.0012,117.207742,306.44534999999996
4826,69,Active,46,"Less than $ 30,000",2.168042,23.855995999999998,19.46616
4827,69,Transit,339,I donâ€™t know,33.71976,71.106659,204.61694999999997
4828,69,Active,177,Unknown,19.9148,40.306127000000004,101.20375499999999
4829,69,Active,105,I donâ€™t know,11.34923,39.849031,65.27565
4830,69,Transit,2107,Unknown,57.64091,131.823943,341.45294999999993
4831,566,Auto,1060,Unknown,26.90292,78.679313,212.52225
4832,566,Active,565,"Less than $ 30,000",2.649222,20.927781,23.086634999999998
4833,69,Active,47,Unknown,1.710853,20.776487,15.946485
4834,69,Transit,1147,"$ 150,000 - 179,999",97.97551,183.50782,850.4217
4835,69,Active,105,I donâ€™t know,11.34923,39.849031,65.27565
4836,69,Active,47,"$ 240,000 +",1.710853,20.776487,15.946485
4837,69,Active,73,I donâ€™t know,2.014925,20.126511999999998,15.20709
4838,69,Active,71,Unknown,2.924953,24.128386,16.985265000000002
4839,3631,Transit,487,Unknown,50.45955,144.51998,549.66135
4840,69,Transit,2143,Unknown,78.04726,157.80147,499.47330000000005
4841,69,Transit,236,Unknown,29.58898,83.82668199999999,203.3343
4843,69,Active,53,Unknown,2.845125,24.990155,27.043575
4844,69,Transit,469,Unknown,40.009679999999996,96.542967,277.20570000000004
4845,566,Transit,25,Unknown,25.823710000000002,94.49974,335.82090000000005
4846,69,Active,70,Unknown,1.117177,20.195869,11.101709999999999
4847,69,Transit,3864,Unknown,69.72683,102.646192,536.2228500000001
4848,69,Transit,281,I donâ€™t know,16.0968,53.408636,91.57806000000001
4849,69,Transit,181,"$ 30,000 - 59,999",22.41326,61.750682,134.851605
4850,3631,Transit,3664,I donâ€™t know,23.7902,98.9388,204.6681
4851,69,Transit,43,"Less than $ 30,000",3.26011,24.446958,27.480359999999997
4852,69,Transit,79,"$ 90,000 - 119,999",5.704483,36.318000000000005,56.28550500000001
4853,69,Transit,2255,Unknown,49.678020000000004,85.109091,298.2465
4854,69,Transit,228,I donâ€™t know,26.31516,57.828805,159.70020000000002
4855,69,Active,76,Unknown,2.424763,17.100996000000002,26.824515
4856,69,Transit,3842,"$ 180,000 - 209,999",67.42912,94.212231,551.76615
4857,69,Auto,4033,"$ 120,000 - 149,999",88.6802,121.773592,770.79675
4858,69,Auto,2100,I donâ€™t know,45.84554,107.089234,284.15955
4859,69,Transit,2435,"$ 60,000 - 89,999",80.65812,200.710192,532.7081999999999
4860,69,Transit,65,"Less than $ 30,000",3.892384,28.438384000000003,39.42108
4861,69,Transit,302,"Less than $ 30,000",26.73041,62.826053,150.7743
4862,69,Active,2388,I donâ€™t know,69.20461,205.47021,517.31385
4863,69,Transit,181,"Less than $ 30,000",22.41326,61.750682,134.851605
4864,3631,Transit,3685,"$ 120,000 - 149,999",27.15697,108.14416999999999,247.71105
4865,69,Active,92,"$ 240,000 +",3.5209309999999996,24.122092,29.256284999999995
4866,566,Auto,490,Unknown,7.019825999999999,31.444467,96.208185
4867,69,Transit,269,"Less than $ 30,000",13.53559,50.490272999999995,88.17565499999999
4868,566,Transit,535,Unknown,12.25042,55.637858,155.89725
4869,69,Active,68,Unknown,1.464106,25.325449,14.598600000000001
4870,69,Active,72,Unknown,3.068723,25.742024,23.927640000000004
4871,69,Transit,113,"Less than $ 30,000",15.759179999999999,42.637287,93.900495
4872,69,Transit,439,Unknown,28.95314,60.93231999999999,185.71215
4873,69,Auto,560,"$ 120,000 - 149,999",51.46761,107.497824,328.97625
4874,69,Active,74,"Less than $ 30,000",1.049121,16.675728,10.491209999999999
4875,69,Active,2258,Unknown,48.36213,119.247992,313.60995
4876,566,Active,566,Unknown,0.0,0.0,0.0
4877,69,Transit,8522,"$ 180,000 - 209,999",0.0,0.0,0.0
4878,69,Transit,90,Unknown,5.499556,35.577191,46.45101000000001
4879,69,Auto,1032,"$ 30,000 - 59,999",66.97091,105.44236000000001,460.76189999999997
4880,566,Transit,509,Unknown,10.3305,42.667442,145.084905
4881,69,Active,53,Unknown,2.845125,24.990155,27.043575
4882,69,Transit,42,"$ 240,000 +",2.776623,26.813798,23.593725
4883,69,Active,47,I donâ€™t know,1.710853,20.776487,15.946485
4884,566,Active,567,"Less than $ 30,000",1.15247,17.169234,11.262285
4885,69,Auto,7313,"$ 90,000 - 119,999",0.0,0.0,0.0
4886,69,Active,176,"Less than $ 30,000",17.063570000000002,50.644287,91.32579
4887,69,Active,70,Unknown,1.117177,20.195869,11.101709999999999
4888,3631,Transit,3651,Unknown,3.6716519999999995,32.570067,47.140125
4889,69,Active,50,Unknown,2.595157,27.40234,23.805030000000002
4890,566,Transit,591,"$ 30,000 - 59,999",16.23431,64.393991,209.04584999999997
4891,69,Transit,117,"Less than $ 30,000",17.32677,50.267222,94.28902500000001
4892,69,Active,73,Unknown,2.014925,20.126511999999998,15.20709
4893,69,Active,75,"Less than $ 30,000",2.141326,19.940688,19.27866
4894,566,Auto,467,I donâ€™t know,15.599839999999999,72.015924,231.97245
