Family?,Home Zone,Cars,Children,Adults,Income,Gender,Age,Status,License,Distance,Employment,Mode
0,70,0,0,2,0,2,18,2,0,0.5,1,10
0,79,0,0,2,0,1,22,2,1,2.75,0,10
0,75,0,0,3,1,1,25,2,1,0.75,1,2
1,1318,2,4,2,0,1,37,2,1,35.5,0,3
0,164,0,0,2,0,3,27,2,1,4.25,0,2
0,250,1,0,3,1,1,22,2,1,13.5,0,1
0,36,0,0,2,2,1,24,2,1,2.0,0,1
1,2378,2,1,3,0,2,20,1,1,27.25,1,3
1,4160,3,0,6,2,1,22,2,1,39.25,0,5
1,2205,2,1,3,0,2,18,2,1,21.5,2,1
1,3677,1,3,4,0,2,25,1,1,2.5,0,8
0,173,0,0,2,1,2,24,2,1,3.25,0,1
1,494,3,0,4,0,1,28,2,1,3.75,0,3
1,3690,3,0,4,0,1,23,2,1,21.5,0,4
1,464,1,0,2,0,1,18,2,0,11.5,1,1
1,2422,1,0,2,0,2,20,2,0,23.5,0,1
1,372,2,0,3,0,1,23,0,1,17.5,0,1
0,187,1,0,3,0,2,22,2,0,2.0,2,10
1,50,1,0,2,0,2,25,2,1,1.0,0,10
1,3610,1,0,2,0,1,21,2,1,18.75,0,1
0,73,0,0,2,0,1,22,2,1,0.75,2,2
0,70,0,0,1,2,2,18,2,1,0.25,0,10
1,3448,4,1,3,0,2,21,2,1,25.5,2,3
1,431,1,0,3,0,1,19,2,0,15.0,1,1
0,214,1,0,1,0,2,61,1,1,7.25,0,1
0,5196,3,0,4,1,2,24,1,1,61.0,1,5
0,71,0,0,1,0,1,28,2,1,1.0,0,10
0,71,1,0,1,1,2,28,2,1,1.0,0,2
1,535,0,2,2,2,2,50,2,1,11.5,0,2
0,229,1,0,2,0,2,25,2,0,11.0,1,1
1,2388,1,0,4,0,1,22,2,0,22.0,0,1
0,47,0,0,1,0,1,18,2,0,0.75,0,10
1,2427,3,0,5,0,1,25,2,1,22.0,2,1
1,336,1,0,5,2,2,22,2,0,14.75,0,1
1,2427,2,0,5,1,1,21,2,1,9.25,1,1
1,430,2,0,3,0,1,26,2,1,14.75,0,1
0,566,0,0,5,1,1,21,2,0,0.0,0,10
1,1135,2,0,4,1,1,21,2,1,45.0,0,1
0,4058,1,0,2,2,2,39,1,1,49.75,0,5
0,79,1,0,2,1,1,23,2,1,2.5,0,10
1,453,0,1,7,1,1,20,2,0,11.75,1,1
0,209,0,0,2,1,2,23,2,1,4.0,0,1
0,93,0,0,2,0,1,22,1,0,1.5,2,10
1,3604,3,1,3,2,2,22,2,1,5.25,0,3
0,102,3,0,1,0,2,31,2,0,2.75,0,6
1,3716,1,0,3,0,1,20,1,0,50.25,0,1
1,438,1,1,4,1,1,30,2,0,12.5,0,1
1,139,0,1,2,1,1,30,2,0,9.5,2,1
1,3363,0,0,5,0,1,21,1,1,20.75,0,1
1,571,2,1,4,0,1,23,2,1,4.25,1,1
0,93,0,0,2,1,2,20,2,1,1.5,0,10
0,204,0,0,1,0,1,26,2,1,2.75,0,1
0,68,0,2,9,1,2,19,2,1,0.5,0,10
1,239,2,1,3,2,2,48,1,1,11.75,3,3
0,166,0,0,2,1,2,26,2,1,4.25,0,2
0,22,0,0,2,0,1,21,1,0,1.5,0,10
0,68,0,1,6,0,2,29,2,0,1.0,2,10
1,2398,1,2,5,0,1,20,2,0,19.5,0,1
1,3671,2,0,3,0,1,21,2,1,21.75,0,5
0,119,0,0,1,0,2,34,2,1,5.5,1,1
1,2040,1,0,5,1,1,19,2,0,19.0,0,1
0,74,0,0,3,0,2,19,2,0,1.0,0,2
0,594,0,0,1,1,2,29,2,0,14.75,0,1
1,223,0,0,3,1,1,25,1,1,7.5,3,1
1,617,3,1,4,2,1,22,2,1,23.5,2,1
1,588,2,0,3,0,1,20,2,1,16.5,0,1
1,601,2,0,4,0,3,18,2,0,19.0,0,1
0,70,0,0,5,1,1,18,2,0,0.5,0,10
1,79,0,0,2,1,1,18,2,0,2.5,0,10
1,584,1,1,4,0,1,20,2,0,14.75,1,1
0,99,0,0,2,0,1,28,2,1,3.25,0,2
1,460,0,0,4,1,1,18,2,0,16.0,2,1
0,84,0,0,1,0,2,19,2,1,2.75,1,1
1,3719,3,0,3,0,1,21,2,1,9.0,0,3
0,53,0,0,1,1,2,20,2,1,1.25,0,10
1,532,1,0,7,0,1,21,2,0,7.5,2,1
0,71,2,2,14,0,2,24,2,1,1.0,0,10
0,173,0,0,1,1,1,33,2,0,3.5,2,1
1,468,1,0,3,0,1,19,2,1,13.5,0,8
1,481,1,0,4,0,1,23,2,0,13.25,0,1
1,51,0,0,2,0,1,21,2,0,1.0,2,10
1,2257,2,2,3,0,2,18,2,0,24.5,0,1
0,566,0,1,5,0,1,17,2,0,0.25,0,10
1,2555,2,0,3,0,2,23,2,0,33.75,1,1
1,3863,1,0,3,0,2,25,2,0,5.5,1,1
0,49,1,0,3,0,1,27,2,1,0.75,0,10
0,565,2,0,5,1,2,21,2,0,1.0,0,10
1,3460,2,1,4,0,1,18,2,0,32.75,1,1
0,70,0,0,2,0,1,18,2,1,0.25,0,10
0,210,0,0,1,1,1,29,2,1,4.75,2,1
0,79,0,0,1,0,1,26,2,1,2.5,0,10
0,75,0,0,2,1,1,24,2,0,0.75,0,10
1,2434,2,1,4,0,2,20,2,1,14.0,0,3
0,38,2,0,3,0,1,21,2,0,1.25,2,10
1,450,0,0,2,0,2,22,2,1,12.75,1,1
1,382,2,0,4,0,1,27,2,1,18.5,0,1
1,590,1,1,3,0,1,20,2,0,17.25,0,1
0,75,0,0,2,1,2,19,2,0,1.25,0,2
0,3370,1,0,2,2,2,22,1,1,20.25,2,3
0,68,0,0,4,1,2,20,2,1,0.75,1,10
0,71,0,0,4,0,1,22,2,1,1.0,0,10
1,350,0,1,3,1,1,22,2,0,12.75,0,1
0,566,0,1,3,0,2,21,2,1,0.25,1,10
0,71,0,0,3,1,1,20,2,0,0.75,0,10
1,470,2,0,4,0,2,19,2,1,14.75,2,1
0,38,0,0,2,0,1,22,2,0,1.0,0,1
0,566,0,0,7,0,2,18,2,1,0.0,0,10
0,172,1,1,3,0,2,20,2,0,4.0,0,1
1,94,1,2,2,2,1,50,1,1,2.0,0,2
0,3812,3,0,6,0,2,18,2,1,3.5,0,1
0,71,1,0,8,0,2,36,2,1,1.25,0,10
1,3714,2,1,3,0,2,18,2,0,29.0,0,1
1,3719,2,2,3,0,2,34,2,1,30.25,1,3
0,3851,0,0,2,1,1,27,2,1,5.0,0,1
0,53,0,1,1,0,1,19,2,0,1.25,0,10
0,2244,1,0,2,0,1,21,1,1,22.75,3,3
1,3714,2,2,5,0,1,20,2,0,6.75,0,1
1,143,1,1,3,1,1,18,2,1,8.0,0,1
1,3691,2,1,3,2,1,52,1,1,26.0,0,5
1,600,2,3,3,1,1,18,2,1,9.25,0,1
1,532,1,1,3,0,1,18,2,0,14.25,1,1
0,454,0,0,1,1,1,20,2,0,10.75,0,1
1,3636,1,3,2,0,1,17,2,0,5.25,1,8
0,20,1,0,2,0,1,43,2,1,2.5,0,2
0,72,0,0,2,0,1,21,2,1,0.75,0,10
1,3456,3,0,3,2,1,22,2,1,20.0,2,3
1,3615,2,0,3,2,1,21,2,1,8.25,0,1
1,3606,1,0,3,1,1,18,2,0,23.5,2,1
0,94,0,0,6,1,2,23,2,1,1.75,0,2
1,307,2,0,4,0,1,21,2,0,10.75,0,1
1,618,1,0,5,0,2,27,2,1,22.25,2,1
0,39,0,0,2,0,1,26,2,1,1.5,2,10
0,71,0,0,1,1,1,54,1,0,0.75,0,10
0,1084,2,0,3,0,2,32,2,1,15.5,0,3
0,69,0,0,4,0,2,18,2,0,0.25,0,2
1,383,1,1,4,0,1,18,2,0,17.75,1,1
1,106,3,1,4,0,1,19,2,0,25.25,1,1
1,95,1,0,4,0,2,22,2,1,2.25,0,2
0,103,0,0,1,0,2,52,2,1,2.75,0,2
1,65,1,0,5,0,1,21,2,0,2.0,0,1
1,274,1,0,4,1,1,18,2,0,4.75,0,1
1,3358,1,0,2,1,1,18,2,0,26.25,1,1
1,124,2,0,3,0,1,24,2,1,7.0,1,1
1,2357,1,0,1,0,1,26,2,1,18.5,0,1
1,203,0,1,2,0,1,18,2,1,2.75,0,1
0,347,0,1,5,1,1,18,2,0,13.0,0,10
1,3714,3,1,5,2,2,24,2,1,28.75,1,1
0,74,0,0,4,0,1,20,2,1,1.0,0,10
0,69,0,0,1,0,1,18,2,1,0.25,1,10
1,3419,2,1,3,0,2,19,2,1,24.75,1,1
0,71,0,0,3,0,1,20,2,1,1.25,0,2
0,69,1,0,1,0,1,20,2,1,0.5,0,10
1,120,0,0,3,2,2,18,2,0,6.75,0,1
0,274,2,0,2,0,1,29,1,1,5.0,3,1
0,567,0,0,8,0,2,20,2,1,0.25,0,10
0,169,0,0,2,2,1,29,2,1,3.0,3,10
0,533,0,0,1,0,1,23,1,0,8.75,0,1
1,2248,2,0,4,0,2,20,2,1,20.5,0,1
1,578,2,1,6,0,1,21,2,0,3.0,0,1
0,46,2,0,2,2,2,19,2,1,1.0,1,10
0,2389,1,0,4,0,1,21,2,1,15.0,0,1
1,2451,2,2,4,2,1,19,2,0,25.5,2,1
0,3685,4,1,7,1,2,19,2,0,3.5,0,2
1,346,2,2,3,2,2,20,2,1,13.75,2,1
0,454,0,0,2,1,2,25,2,1,11.0,0,1
0,104,0,0,2,0,1,25,2,0,3.0,0,2
1,572,1,0,2,0,1,18,2,0,2.75,2,1
0,440,1,0,2,0,1,28,2,1,9.75,1,1
1,428,1,0,4,2,1,23,2,0,11.75,0,1
1,1069,1,1,3,0,1,18,2,1,15.25,0,1
1,3486,2,0,4,0,1,19,2,0,32.25,1,1
0,113,0,0,2,0,1,22,1,1,4.75,2,1
1,3354,1,0,4,1,2,27,2,1,30.75,0,1
0,491,1,1,2,1,1,26,2,1,17.75,0,1
1,38,0,0,2,0,2,21,1,1,1.0,0,10
1,537,2,1,5,0,1,19,2,0,11.5,0,8
1,122,1,0,3,2,2,19,2,0,7.5,0,1
1,2388,1,2,3,0,1,20,2,0,22.0,2,1
0,50,0,0,1,0,1,22,2,1,1.0,0,10
1,3677,1,1,2,0,1,19,2,1,2.0,0,1
1,3622,1,0,2,0,1,21,2,1,16.75,2,1
0,202,1,0,2,0,1,30,1,1,3.75,0,2
0,49,0,0,3,0,2,19,2,1,0.75,0,10
1,3849,1,0,3,0,1,21,2,1,20.75,0,1
1,1181,2,1,4,2,2,19,2,1,53.25,1,5
0,68,0,0,4,0,2,19,2,0,0.75,1,10
0,51,0,0,2,0,1,18,2,0,1.25,0,1
0,3673,1,0,1,0,2,28,2,1,7.0,0,1
1,314,1,0,3,0,2,25,2,1,9.5,0,1
0,46,0,0,4,0,2,21,1,1,0.75,0,10
1,329,2,0,4,0,1,21,2,0,12.25,2,1
1,557,2,1,4,0,1,19,2,1,19.75,0,1
0,167,0,0,2,0,2,32,2,1,2.5,1,2
1,90,1,0,2,0,1,20,2,1,2.5,2,1
0,71,0,0,2,0,2,21,2,1,0.5,0,10
1,223,1,0,3,0,1,20,2,0,13.25,2,1
0,3631,0,0,2,1,1,18,2,0,0.25,0,10
1,585,1,1,3,0,1,24,2,0,14.0,0,1
0,71,0,0,4,0,2,19,2,0,1.25,0,10
1,1289,2,2,4,0,1,20,2,1,70.5,2,5
1,186,2,2,3,0,2,18,2,1,2.0,2,10
1,450,1,1,2,0,1,17,2,0,13.0,0,1
0,282,0,0,1,0,1,23,2,1,4.25,0,1
1,3420,2,1,5,1,1,19,2,1,44.25,2,1
0,109,1,0,2,1,1,29,2,1,4.25,0,2
0,46,1,1,2,0,1,20,2,1,0.75,0,10
1,125,1,0,5,0,1,18,2,0,6.0,2,1
0,47,0,0,1,0,1,18,2,0,0.75,0,10
1,507,2,0,4,0,1,20,2,0,10.5,0,1
0,51,0,0,2,0,1,21,2,1,0.75,0,10
1,189,2,2,4,0,1,18,2,1,4.25,0,1
0,1046,3,0,4,2,1,26,2,1,26.75,2,5
0,46,0,0,3,0,2,22,2,0,0.75,1,10
0,186,0,0,1,0,2,22,2,1,2.0,0,10
0,94,1,0,1,1,1,23,2,1,2.0,2,2
0,93,0,0,4,0,1,21,2,0,1.25,0,10
1,3720,3,0,4,0,1,19,2,1,10.75,0,1
0,68,0,0,1,0,2,24,2,0,0.75,0,10
1,3656,2,0,4,2,1,18,2,0,21.25,1,5
0,169,0,0,1,1,1,32,2,1,2.75,0,1
0,46,1,0,2,0,1,22,2,1,0.75,1,10
1,3366,1,2,4,2,2,23,2,1,48.25,0,1
0,201,0,0,2,0,1,30,1,1,4.25,0,2
1,555,4,2,4,0,1,24,2,1,19.25,2,1
1,591,1,0,2,0,2,23,2,1,11.0,1,3
1,222,0,2,4,1,1,18,2,0,15.25,0,1
0,188,0,0,2,0,1,24,1,0,2.25,0,2
1,4186,1,1,2,0,1,19,2,1,38.0,0,5
1,487,1,0,4,0,2,18,2,1,8.75,2,1
1,574,2,1,4,0,1,20,2,1,1.25,0,10
1,4085,3,0,3,0,1,23,2,1,47.75,0,4
1,335,1,2,4,0,1,22,2,1,15.0,2,1
1,545,1,0,4,1,1,23,2,0,13.5,0,1
1,439,1,0,4,0,1,19,2,0,11.25,1,1
0,170,1,0,2,1,2,23,2,1,3.5,0,1
0,172,2,0,1,1,2,31,2,0,4.0,2,1
1,431,0,0,2,1,1,26,1,1,14.25,0,1
1,1125,2,2,4,2,2,22,2,1,26.5,0,1
0,118,1,0,2,2,1,30,1,1,6.0,3,1
0,70,0,0,4,1,1,19,2,1,0.5,0,10
0,50,0,1,0,2,2,17,2,0,1.0,0,10
0,74,0,0,1,0,2,19,2,0,0.75,0,10
0,70,0,0,1,0,2,25,2,0,0.5,0,10
0,3631,0,0,1,0,1,18,2,1,0.0,0,10
1,2709,3,0,5,0,1,22,2,0,20.25,1,1
0,50,0,0,1,0,1,20,2,1,1.0,0,10
0,48,1,0,3,0,2,26,2,1,0.75,0,10
1,187,1,0,2,2,2,20,2,1,2.0,0,10
1,2433,2,0,2,0,1,25,2,1,26.25,0,5
0,21,0,0,2,2,1,26,2,1,1.75,1,10
0,424,1,0,2,0,1,31,2,1,9.5,3,1
0,50,0,0,1,1,1,25,2,1,1.0,0,10
1,123,0,1,3,0,2,22,2,1,7.5,0,1
1,389,1,0,3,2,2,19,2,0,15.5,0,1
1,2122,2,2,5,0,2,25,2,1,16.0,0,1
1,286,1,0,2,1,1,21,2,0,9.5,2,1
0,113,0,0,2,1,1,24,2,1,4.75,0,1
0,70,0,0,4,0,2,25,2,0,0.5,1,10
1,3606,2,0,4,1,1,19,2,1,6.5,0,8
1,68,0,1,1,1,1,38,2,1,0.75,1,10
0,47,0,1,1,0,1,17,2,0,0.5,0,10
0,169,0,0,5,1,1,20,2,0,3.25,0,1
1,3813,2,2,4,0,2,21,2,0,27.5,1,5
0,47,0,0,2,0,2,18,2,1,0.75,0,10
0,21,0,0,1,2,1,32,1,1,1.75,3,2
1,617,2,0,4,0,1,20,2,1,6.75,0,3
0,183,0,0,2,0,1,33,1,0,6.75,3,1
0,251,1,1,2,0,1,42,1,1,7.5,1,1
0,96,1,0,3,0,1,34,2,1,1.75,0,10
1,2618,2,1,3,0,1,19,2,0,42.5,0,5
1,573,3,0,4,2,1,21,2,0,22.75,1,1
1,33,0,1,3,0,1,20,2,0,2.75,2,1
0,76,0,0,2,1,1,23,2,1,1.5,0,1
0,273,0,0,2,0,3,24,2,1,4.5,0,1
1,2123,2,0,4,2,2,25,2,1,16.75,2,1
1,538,0,0,3,1,2,20,2,0,9.5,0,1
1,2139,1,0,2,0,2,39,1,1,15.0,0,3
1,585,1,0,4,0,1,19,2,0,14.25,2,1
1,2257,2,0,3,0,2,21,2,1,42.5,0,3
0,72,0,0,2,0,1,23,2,0,1.5,0,10
0,211,1,0,1,0,1,34,1,1,5.25,2,3
0,50,0,0,2,2,1,29,2,1,1.0,0,10
1,6015,3,0,3,2,2,24,2,1,54.0,0,5
1,555,3,0,4,0,1,23,2,1,18.75,2,5
0,51,0,0,2,0,2,28,2,1,0.75,0,2
0,3631,2,0,5,0,1,18,2,1,0.0,1,10
0,443,0,0,1,1,2,34,2,0,12.25,0,1
1,8404,2,0,3,0,1,19,2,1,63.0,0,10
1,3631,1,0,4,0,2,21,2,1,0.5,0,1
0,50,0,0,1,0,2,22,2,0,1.5,0,1
0,95,1,0,4,0,2,28,2,1,1.75,2,2
0,64,0,0,3,0,2,23,2,0,2.25,0,2
1,3653,3,2,4,0,1,18,2,0,19.5,0,1
0,74,0,0,3,1,1,19,2,1,1.0,0,10
1,2557,2,0,2,1,1,27,2,1,33.0,2,3
0,102,0,0,3,1,1,28,2,1,2.5,2,2
0,428,0,0,6,0,2,20,1,1,13.0,0,1
1,3810,2,0,4,0,1,18,2,1,30.75,0,1
1,3448,3,1,3,0,1,19,2,1,27.75,0,1
0,123,1,0,2,2,1,32,1,1,8.0,3,1
1,3151,0,0,3,0,1,26,1,1,37.5,0,5
0,166,0,1,4,1,2,23,2,0,3.75,1,1
1,3602,1,0,3,0,1,21,2,1,5.0,0,1
1,390,2,0,5,1,1,18,2,1,15.0,0,1
0,165,0,0,2,0,1,28,2,0,4.0,2,1
1,109,2,0,5,0,2,27,2,1,4.0,0,1
1,3840,1,0,3,1,1,25,2,1,2.25,2,1
1,2226,1,0,3,0,1,19,2,1,33.5,0,5
1,3836,2,0,2,0,2,20,2,0,27.75,0,5
1,3420,3,0,4,1,1,27,2,1,30.0,2,4
0,70,0,0,2,1,1,22,2,1,0.5,2,10
1,370,1,0,2,1,2,18,2,0,35.5,0,1
0,67,0,0,2,0,1,22,2,1,1.25,0,2
1,3458,2,0,4,0,1,18,2,0,21.75,0,8
1,2398,2,1,4,0,1,20,2,1,11.25,0,3
0,68,0,0,2,1,2,22,2,1,0.75,2,10
0,71,0,0,2,0,2,24,2,1,1.25,0,2
0,452,0,0,2,0,1,35,1,0,11.5,0,1
1,502,0,0,4,1,1,20,2,0,13.75,0,1
1,306,1,0,4,0,2,21,1,1,10.5,1,1
1,115,1,1,3,0,1,18,2,1,5.25,0,2
0,93,0,0,2,1,1,22,2,1,1.75,2,10
1,454,1,0,2,2,2,21,2,1,11.0,0,1
0,46,0,0,2,1,1,23,2,0,1.0,0,2
0,71,1,0,1,0,1,33,2,1,1.5,0,1
1,1053,2,0,4,0,1,19,2,0,32.0,0,5
0,71,0,0,6,2,1,19,2,1,1.25,2,10
0,68,0,0,3,0,2,25,2,0,0.5,0,10
1,342,2,0,3,2,1,18,2,1,10.75,0,1
1,531,1,0,3,2,2,21,2,0,13.0,0,1
0,173,0,0,1,1,1,30,2,1,4.25,1,1
0,443,1,0,4,1,1,19,2,0,12.5,0,1
1,211,1,0,2,0,1,23,2,1,5.25,0,1
1,3691,2,1,4,0,1,23,2,1,25.0,2,5
0,566,0,0,4,0,1,22,2,1,0.0,2,10
1,621,1,0,3,1,1,19,2,1,4.5,1,1
0,70,0,0,1,2,2,27,2,0,0.5,0,10
1,3698,1,0,3,0,1,18,2,0,8.75,1,1
0,188,0,0,2,1,1,22,2,1,2.25,1,1
0,2232,1,1,2,0,1,38,1,0,31.0,0,1
1,216,2,0,4,0,1,19,2,1,5.0,1,3
0,71,0,0,3,1,1,23,2,1,0.75,2,10
1,101,2,0,4,0,1,23,2,1,3.25,0,1
1,588,1,0,1,0,2,31,2,1,16.0,0,3
0,265,1,2,2,2,2,37,1,1,6.0,3,2
0,53,0,0,2,0,2,18,2,1,1.25,0,10
0,47,0,0,1,0,1,18,2,0,0.5,0,10
0,183,0,0,1,1,1,26,2,1,6.75,2,1
1,89,1,0,4,0,2,19,2,0,3.0,0,1
1,2440,2,0,4,0,1,22,2,1,29.75,0,5
0,53,0,0,1,0,2,23,2,0,1.25,0,10
1,600,1,0,3,0,1,21,2,0,8.75,1,1
0,53,0,0,3,0,1,20,2,0,1.25,0,2
0,178,1,0,2,1,1,27,2,0,7.0,2,1
0,5138,2,0,2,0,1,59,2,1,66.25,0,3
1,565,1,1,4,1,1,20,2,1,1.25,2,10
1,451,2,2,4,1,2,20,2,1,12.0,0,1
0,50,0,0,3,0,1,20,2,1,1.0,0,10
1,3685,2,0,4,2,1,20,2,1,3.5,3,3
1,229,2,0,4,0,1,25,2,1,11.25,0,1
0,73,0,0,1,0,2,36,1,1,1.25,0,10
1,322,1,0,4,0,1,19,2,0,14.5,2,1
0,18,1,0,2,0,1,28,2,1,2.5,2,8
1,164,1,0,2,0,1,31,2,1,4.5,0,1
1,600,1,0,5,0,1,18,2,0,19.5,0,1
0,101,0,0,6,0,1,18,2,0,3.25,1,1
1,281,0,1,3,0,1,22,2,0,5.0,0,1
1,3655,2,2,3,2,1,18,2,0,2.25,0,1
0,46,0,0,2,0,1,22,2,1,0.75,1,10
0,174,0,0,2,0,2,35,2,0,4.0,0,1
1,3664,2,0,3,2,2,21,1,1,23.25,0,1
1,563,1,1,3,1,1,21,2,0,20.5,2,1
1,3384,3,1,4,2,1,22,1,1,23.75,2,1
0,68,0,0,5,0,2,21,2,1,1.0,0,10
0,274,0,0,2,0,2,21,2,1,5.5,0,2
1,3664,1,0,4,0,2,21,2,1,1.5,0,1
1,2417,1,1,2,1,1,21,2,0,27.5,2,5
1,383,1,3,2,1,1,17,2,0,18.0,0,1
0,97,1,0,2,2,1,26,1,1,2.25,3,1
1,2433,2,1,4,0,1,18,2,1,26.0,0,5
0,122,1,0,2,2,2,34,2,1,7.75,0,1
1,3812,1,0,3,0,1,19,2,0,4.25,0,1
1,2364,4,0,4,0,1,20,2,1,16.5,0,1
1,519,1,0,3,1,1,22,2,0,6.75,0,1
1,217,1,0,4,0,1,20,0,0,5.5,2,1
1,459,2,0,3,0,1,31,0,1,15.5,0,1
1,3366,2,0,4,0,1,21,2,0,14.25,0,1
0,69,0,0,2,0,1,18,2,0,0.5,0,10
0,106,1,0,2,2,2,54,1,1,4.5,3,3
0,187,0,0,1,1,2,19,2,1,2.25,2,1
1,2025,3,0,5,2,1,21,2,1,23.0,0,5
1,471,1,0,3,0,1,18,2,1,16.25,0,1
0,73,0,0,3,0,2,22,2,0,0.75,0,10
1,3371,2,1,3,0,1,18,2,1,20.5,0,3
0,148,1,0,3,2,1,24,2,1,5.25,2,1
1,390,1,1,2,0,1,17,2,0,14.0,0,1
1,150,2,0,3,1,1,25,2,0,6.25,1,1
1,325,0,0,3,0,1,18,2,0,12.25,0,1
0,51,1,0,3,0,2,22,2,1,1.0,0,10
1,222,1,1,3,2,1,20,2,0,16.0,2,1
1,192,1,0,3,0,1,21,2,1,6.0,0,1
1,520,1,1,3,0,1,20,2,0,14.75,0,1
0,90,0,0,2,1,1,26,2,0,3.0,2,1
1,3369,2,0,4,0,1,19,2,0,19.5,0,1
1,567,1,0,4,0,2,21,2,0,22.25,0,1
1,600,3,0,6,1,1,21,2,1,8.0,2,1
0,1153,2,0,2,0,2,58,0,1,41.75,0,4
0,48,0,0,1,0,2,20,2,0,0.75,1,10
1,21,0,0,2,0,2,23,1,0,2.0,0,2
1,479,2,2,3,0,1,20,2,1,14.75,0,1
0,79,0,0,3,0,2,20,2,1,2.5,0,1
0,38,0,0,2,1,2,34,2,1,1.75,1,10
0,398,0,0,3,1,2,23,2,0,14.25,0,1
0,21,0,0,2,1,1,25,1,0,2.0,0,2
0,118,1,0,2,1,1,23,2,0,5.75,0,1
0,1281,2,0,2,2,2,30,1,1,59.25,3,3
1,110,1,0,2,0,2,21,2,1,4.0,2,2
1,1036,2,1,3,0,1,18,2,1,6.25,0,8
0,47,0,0,1,0,1,19,2,1,0.5,0,10
0,42,0,0,1,0,1,22,2,0,20.75,0,1
0,48,0,0,2,0,2,19,2,0,0.75,1,10
1,5094,2,3,2,0,1,39,2,1,66.25,0,1
1,552,0,0,3,1,2,18,2,0,5.25,0,1
0,92,1,0,3,0,2,24,2,1,1.5,1,10
0,3664,1,0,2,0,1,18,2,1,1.25,0,1
0,69,0,0,1,0,1,20,1,0,0.0,1,10
1,3634,1,1,4,0,1,18,2,0,3.75,0,1
0,53,0,1,1,0,2,19,2,0,1.25,0,10
1,2249,2,0,3,0,1,32,1,1,19.5,3,1
1,8564,2,1,4,0,1,22,2,1,51.25,0,5
1,205,2,0,3,2,1,21,2,1,19.75,1,3
1,161,2,0,3,2,1,23,1,0,6.0,0,1
1,532,1,1,4,1,1,19,2,0,13.5,0,1
1,287,2,1,3,0,1,19,2,0,10.0,0,1
1,140,1,0,5,0,2,19,2,0,8.5,1,1
1,239,2,2,4,2,1,23,2,1,11.25,0,1
1,164,1,0,4,1,1,20,2,0,4.75,0,1
0,566,0,0,5,0,1,21,2,1,0.25,1,10
0,95,0,0,1,1,1,22,2,1,2.5,0,1
0,36,1,0,2,2,1,27,2,1,2.0,0,10
1,512,1,1,3,1,1,22,2,0,17.0,0,1
0,68,0,0,3,1,1,23,2,0,0.75,1,10
1,372,1,0,4,2,1,27,1,0,17.75,0,0
0,51,0,0,1,1,1,30,2,0,1.0,0,1
0,76,0,0,1,0,1,20,2,0,1.5,0,10
0,119,0,0,1,0,1,23,2,1,5.75,0,1
1,3345,2,1,3,2,1,18,2,0,16.25,0,1
1,214,3,0,5,0,1,25,2,1,8.0,1,1
0,46,1,0,2,1,2,25,2,1,0.75,0,10
0,53,0,0,2,0,2,18,2,0,1.25,0,10
1,562,1,2,4,1,1,19,2,0,0.75,0,10
0,72,0,0,2,1,1,25,2,1,1.0,0,2
0,69,1,0,1,0,1,18,2,1,0.25,0,10
1,560,0,0,3,1,1,22,1,0,1.5,0,1
0,53,1,0,1,0,1,19,2,0,1.25,1,10
0,68,0,0,4,1,1,21,1,0,0.75,0,2
1,3346,1,2,4,0,1,22,0,1,18.0,0,1
0,50,0,0,1,0,1,27,2,1,1.0,1,10
0,250,0,0,2,1,1,27,0,0,7.5,0,1
0,3663,2,0,3,0,2,18,2,1,0.75,1,10
1,369,1,0,3,0,2,21,2,0,18.0,0,1
0,38,0,0,2,2,1,19,2,0,1.25,0,10
0,71,2,0,1,1,1,22,2,0,0.75,0,10
0,458,3,0,6,2,1,31,2,1,13.75,3,1
1,5096,3,0,5,0,1,23,2,1,55.75,0,4
0,40,0,0,2,0,2,27,2,1,1.0,1,10
1,4162,2,0,4,2,1,28,2,1,40.5,0,1
0,523,1,2,5,0,2,23,0,1,13.75,0,1
1,147,1,1,3,0,1,17,2,0,5.0,0,1
1,618,2,0,5,2,2,25,2,1,5.0,1,3
0,42,0,0,2,0,2,18,2,0,1.0,0,10
0,46,1,0,2,1,2,43,1,1,1.0,1,10
0,114,0,0,1,0,1,31,1,1,4.25,0,2
0,72,1,0,2,0,2,27,2,0,1.75,0,2
1,461,2,0,3,1,2,18,1,0,16.5,0,1
0,73,0,0,2,1,2,24,2,1,24.5,1,7
1,2095,2,0,4,0,1,20,2,0,17.75,0,1
0,3606,1,1,2,2,1,32,1,1,23.0,3,1
1,2561,2,0,3,0,1,20,2,1,37.25,0,5
0,184,0,0,2,2,1,34,2,0,5.25,0,1
0,3878,2,0,2,0,1,40,2,1,6.0,0,1
1,3469,3,0,4,0,1,24,2,1,29.75,1,1
0,68,0,0,3,2,1,24,2,1,0.5,1,10
1,3681,1,0,3,1,2,21,2,1,18.0,0,1
1,2364,2,1,3,0,1,21,2,1,16.5,1,1
0,494,0,1,5,1,1,18,2,0,3.0,0,10
0,448,0,0,2,1,1,21,2,1,13.25,0,1
0,564,0,2,2,0,1,19,2,1,0.5,0,10
1,491,2,1,4,0,2,21,2,1,5.0,2,1
1,583,1,0,3,2,1,23,2,1,15.25,0,1
1,242,2,2,3,0,1,19,2,0,8.5,0,1
0,68,0,0,6,0,1,21,2,1,1.0,0,10
1,590,1,0,5,0,2,22,2,1,17.25,0,1
