Unnamed: 0,HomeZone,Age,Gender,License,Employment,Status,Cars,Income,Adults,Children,Mode,Dist,Distance
18558,172,41,2,1,3,1,1,2,2,0,0,6.461964,6.461964
18559,1065,26,1,1,1,2,3,2,4,0,3,13.00985,13.00985
18560,464,56,1,1,1,1,1,0,3,0,0,9.069097,9.069097
18567,249,43,1,0,1,2,1,2,2,3,1,7.108655000000001,7.108655000000001
18569,3714,21,1,1,1,2,2,1,3,1,0,74.15419,74.15419
18571,4186,22,1,1,2,1,2,2,2,0,0,14.05458,14.05458
18572,3442,18,1,1,2,2,2,2,4,0,0,25.24544,25.24544
18573,431,21,2,1,2,1,1,2,3,0,0,4.911207,4.911207
18574,3719,23,2,1,2,2,3,2,4,0,0,33.75642,33.75642
18576,531,18,2,0,1,2,2,2,3,0,1,24.72165,24.72165
18578,2139,26,1,1,2,2,2,2,3,0,0,5.4508280000000005,5.4508280000000005
18579,3680,21,2,1,1,2,3,1,5,0,1,26.99302,26.99302
18580,2027,20,1,1,2,2,2,0,3,1,8,11.11566,11.11566
18581,3458,22,1,0,1,2,3,1,4,1,1,31.622459999999997,31.622459999999997
18582,2671,18,2,1,2,2,2,1,2,1,3,18.77929,18.77929
18583,2435,22,1,1,1,2,2,2,3,0,1,26.77559,26.77559
18584,3434,46,1,1,3,1,2,2,3,2,0,32.84091,32.84091
18586,446,28,2,1,2,1,1,0,4,0,0,10.691870000000002,10.691870000000002
18590,563,34,1,1,2,1,2,1,2,3,0,19.211129999999997,19.211129999999997
18594,431,21,1,0,1,2,2,2,5,0,0,13.25175,13.25175
18597,277,23,1,1,2,2,1,2,2,0,9,3.895428,3.895428
18603,328,28,1,1,1,1,1,2,2,3,0,36.23482,36.23482
18604,2044,19,2,1,1,2,3,2,3,1,1,11.121189999999999,11.121189999999999
18607,3427,52,1,0,1,1,1,1,2,0,0,37.50031,37.50031
18610,2368,31,1,1,1,2,1,2,2,0,1,3.595611,3.595611
18611,95,28,2,0,2,2,1,2,3,0,0,6.23306,6.23306
18612,4160,23,1,1,2,2,2,2,3,1,5,48.92132,48.92132
18613,48,71,2,1,1,1,1,2,1,0,0,0.8076460000000001,0.8076460000000001
18614,537,18,2,9,1,2,2,2,4,0,0,10.567169999999999,10.567169999999999
18615,3434,25,2,1,3,1,1,0,3,0,0,61.85361999999999,61.85361999999999
18616,35,85,2,1,1,1,1,0,2,0,0,0.71565,0.71565
18617,35,87,1,0,1,1,1,0,2,0,0,0.71565,0.71565
18618,5012,19,1,1,2,2,3,0,3,1,8,23.5249,23.5249
18619,3686,25,2,1,1,2,2,2,3,0,3,47.52929,47.52929
18620,93,45,2,1,2,1,1,2,3,1,0,65.83887,65.83887
18621,3668,20,2,1,1,2,2,1,3,2,1,22.12552,22.12552
18622,1060,23,1,1,1,2,2,2,4,1,8,37.13480000000001,37.13480000000001
18625,3714,22,1,1,2,2,1,0,2,0,0,34.08243,34.08243
18626,3366,37,2,1,2,2,2,2,2,2,3,37.507540000000006,37.507540000000006
18627,538,21,2,0,2,2,1,1,4,2,1,9.82191,9.82191
18628,3511,20,2,1,1,2,3,1,4,2,5,30.790059999999997,30.790059999999997
18629,154,20,1,1,2,2,2,2,3,0,1,12.87103,12.87103
18630,477,45,2,1,1,2,1,2,2,1,1,6.2768310000000005,6.2768310000000005
18632,281,19,1,0,2,2,0,2,3,0,1,5.429776999999999,5.429776999999999
18640,2869,26,1,0,2,2,2,2,3,1,0,82.75464000000001,82.75464000000001
18642,5005,19,1,1,2,2,4,2,4,0,3,34.93905,34.93905
18643,16,26,2,1,2,1,1,2,3,0,0,2.9122740000000005,2.9122740000000005
18645,3715,54,1,1,3,1,1,2,1,0,0,33.41022,33.41022
18646,3357,22,1,1,1,2,2,2,4,1,1,21.99098,21.99098
18647,346,20,2,0,2,2,0,2,5,0,0,15.5484,15.5484
18648,518,33,2,0,3,1,2,0,3,0,0,27.60585,27.60585
18649,2205,24,2,1,1,2,1,0,2,0,3,11.56327,11.56327
18650,3619,20,1,1,3,2,4,1,4,1,3,26.3317,26.3317
18651,171,22,2,1,2,1,1,1,3,0,1,13.26428,13.26428
18652,2426,18,2,1,1,2,2,2,3,0,1,19.50252,19.50252
18653,487,54,2,1,3,1,2,2,2,1,3,20.72991,20.72991
18654,3337,18,1,0,1,2,2,2,3,1,1,16.97054,16.97054
18655,139,19,1,1,1,2,2,2,4,0,3,9.907959,9.907959
18656,592,22,1,1,2,2,1,0,3,1,0,16.730790000000002,16.730790000000002
18657,457,22,1,0,1,2,2,0,5,0,0,9.249939999999999,9.249939999999999
18658,2428,21,2,1,2,2,2,2,4,0,1,21.47549,21.47549
18659,2054,18,2,1,1,2,2,2,3,0,0,11.53097,11.53097
18660,212,38,1,1,2,2,1,2,2,0,0,14.1953,14.1953
18661,122,25,2,9,3,1,1,2,2,0,1,16.255969999999998,16.255969999999998
18662,332,20,2,1,1,2,3,0,5,0,8,19.66984,19.66984
18664,468,31,1,1,1,2,1,2,2,2,1,11.92465,11.92465
18665,2218,21,2,1,1,1,2,1,4,0,0,18.00047,18.00047
18667,370,23,2,1,2,2,3,2,3,0,3,13.256089999999999,13.256089999999999
18668,2258,19,2,1,1,2,2,1,4,0,1,18.58047,18.58047
18669,2057,22,1,1,2,2,2,2,5,0,0,9.520301,9.520301
18670,2417,20,1,1,1,2,1,1,2,1,1,24.6146,24.6146
18671,3659,23,1,1,1,2,2,0,4,0,1,27.17847,27.17847
18672,3363,19,2,1,1,2,1,0,2,0,0,22.720589999999998,22.720589999999998
18673,441,26,2,0,2,1,1,2,4,0,0,8.679727,8.679727
18674,21,18,1,1,1,2,0,0,3,2,1,17.796,17.796
18678,2425,18,1,1,1,2,3,1,4,6,1,18.188570000000002,18.188570000000002
18679,600,25,1,1,2,2,1,0,4,0,0,18.81172,18.81172
18680,3419,20,1,1,3,1,2,2,3,0,3,23.405900000000006,23.405900000000006
18681,2619,18,2,1,1,2,3,1,4,1,3,35.81628,35.81628
18682,383,49,2,1,2,2,1,2,2,0,3,6.5734530000000015,6.5734530000000015
18683,497,19,1,1,1,2,2,2,3,1,1,24.75291,24.75291
18684,4078,21,2,1,2,2,1,0,3,2,0,55.37106,55.37106
18685,617,18,1,0,1,2,1,2,5,2,1,23.79574,23.79574
18686,2216,18,2,0,1,2,2,2,5,1,0,16.21866,16.21866
18687,2226,20,2,1,2,2,2,2,3,1,8,22.640580000000003,22.640580000000003
18688,3493,21,1,1,2,2,2,0,4,0,1,26.3119,26.3119
18689,3659,42,2,1,1,2,1,1,2,2,1,27.17847,27.17847
18690,1180,24,2,1,2,2,2,2,3,1,1,54.863209999999995,54.863209999999995
18691,2221,20,1,0,2,2,2,2,5,0,8,20.621760000000002,20.621760000000002
18692,16,43,2,1,1,2,0,0,2,4,1,20.23522,20.23522
18693,535,41,1,1,2,2,0,2,2,1,1,26.24351,26.24351
18694,2245,20,1,0,2,2,2,1,5,0,0,7.237468000000002,7.237468000000002
18696,2229,22,1,1,1,1,2,2,2,0,0,27.198390000000003,27.198390000000003
18698,440,21,2,0,2,2,1,0,3,0,1,3.979639,3.979639
18701,138,23,1,1,1,2,2,2,4,0,0,25.04671,25.04671
18702,2144,24,2,1,2,2,4,2,4,0,3,10.41535,10.41535
18705,211,34,1,1,2,2,2,2,2,0,3,6.838485,6.838485
18707,223,23,1,0,2,2,1,1,4,0,1,10.70393,10.70393
18710,22,24,1,1,1,2,0,1,1,0,0,2.617423,2.617423
18711,250,50,1,1,2,1,2,0,2,1,3,10.14821,10.14821
18714,120,18,2,1,1,2,1,2,2,0,1,7.302625999999999,7.302625999999999
18715,4078,69,1,1,1,1,1,1,2,0,0,19.449630000000006,19.449630000000006
18718,3516,21,2,1,2,1,2,2,4,0,1,18.20257,18.20257
18719,348,23,1,1,1,2,2,2,4,0,1,14.02682,14.02682
18720,3362,20,1,1,1,2,1,0,3,1,1,23.72778,23.72778
18721,2128,21,2,1,2,2,2,2,5,0,1,6.966191,6.966191
18722,137,25,2,1,1,2,3,2,6,0,1,8.220953999999999,8.220953999999999
18723,592,26,2,1,2,1,2,1,4,0,3,16.730790000000002,16.730790000000002
18724,2099,37,1,1,1,1,3,1,3,1,0,8.084522,8.084522
18725,383,19,1,0,1,2,1,0,2,0,0,8.888864,8.888864
18726,3420,24,2,1,2,2,2,2,4,0,3,22.21675,22.21675
18727,396,23,1,0,1,2,1,0,4,0,1,2.0957800000000004,2.0957800000000004
18728,2108,25,2,1,1,2,3,2,4,0,3,9.534495,9.534495
18730,390,22,2,1,2,2,2,2,5,4,0,3.4857940000000003,3.4857940000000003
18731,391,29,2,1,1,2,1,1,2,1,0,0.0,0.0
18732,334,26,2,1,1,1,3,0,4,1,0,20.81279,20.81279
18734,281,30,2,1,3,1,1,2,1,0,0,19.675179999999997,19.675179999999997
18736,448,20,1,1,1,2,0,0,2,0,1,8.135732,8.135732
18737,2560,20,2,1,1,2,2,1,3,0,8,31.89954,31.89954
18739,476,18,1,1,1,2,0,1,2,0,1,12.8616,12.8616
18740,2073,18,1,1,1,2,2,2,4,0,0,12.7214,12.7214
18741,3619,32,1,1,1,1,2,2,3,2,0,27.60845,27.60845
18742,105,22,1,0,2,1,1,2,2,0,0,14.59201,14.59201
18743,1034,22,1,1,2,2,2,2,4,0,3,32.37768,32.37768
18744,3714,43,1,1,3,1,2,1,2,2,3,35.22834,35.22834
18745,3676,35,1,1,3,1,2,2,3,0,0,36.00181,36.00181
18746,494,22,2,1,2,2,1,1,3,0,0,25.21446,25.21446
18747,2057,26,2,1,2,1,2,2,3,0,0,9.520301,9.520301
18748,4186,20,1,1,1,2,2,2,2,1,0,48.40996,48.40996
18749,2383,25,2,1,1,2,3,2,5,0,0,19.47638,19.47638
18750,606,25,2,1,1,1,2,2,2,0,3,20.13371,20.13371
18751,3442,20,1,1,1,2,3,2,6,0,1,25.24544,25.24544
18753,233,21,2,1,2,2,2,2,3,0,3,17.687720000000006,17.687720000000006
18754,3347,23,1,1,1,2,2,1,3,0,1,26.191999999999997,26.191999999999997
18755,3630,23,1,1,2,1,2,2,5,0,0,14.39471,14.39471
18756,1191,18,2,9,1,2,2,0,3,0,8,52.37133,52.37133
18757,499,20,1,0,1,2,3,0,5,0,1,22.430429999999998,22.430429999999998
18758,3602,26,1,1,1,2,4,2,4,0,3,35.02963,35.02963
18759,2141,30,1,1,3,1,2,2,3,3,0,6.551653,6.551653
18760,2710,21,2,1,2,2,3,1,3,0,3,36.57538,36.57538
18761,4110,22,2,0,2,2,2,0,5,1,1,44.74966000000001,44.74966000000001
18762,1121,18,1,1,2,2,3,2,3,2,3,46.393359999999994,46.393359999999994
18763,2130,19,2,1,2,2,2,2,3,1,0,8.543329,8.543329
18765,2108,37,1,1,2,2,1,2,2,0,0,9.534495,9.534495
18766,2107,18,1,1,2,2,4,2,5,0,1,8.103584,8.103584
18767,373,23,1,1,2,2,1,1,3,0,8,10.06363,10.06363
18769,3324,18,2,1,1,2,2,1,3,1,1,26.91545,26.91545
18770,389,41,2,0,1,1,0,1,2,0,1,19.719150000000006,19.719150000000006
18771,4119,20,2,1,3,1,3,2,4,0,3,58.87579,58.87579
18772,3386,31,1,1,1,2,3,2,4,1,3,14.31075,14.31075
18774,1076,22,1,1,2,2,2,0,3,0,3,33.449349999999995,33.449349999999995
18780,3615,19,2,1,1,2,1,2,4,0,8,32.39902,32.39902
18782,2108,29,2,0,1,2,2,2,3,1,0,12.99536,12.99536
18783,2061,22,1,1,1,2,1,2,4,0,1,26.119770000000003,26.119770000000003
18784,4030,20,2,1,1,2,1,2,3,2,5,32.74814,32.74814
18786,403,19,1,1,1,2,1,1,5,0,1,20.72304,20.72304
18787,5067,23,2,1,1,2,4,2,4,0,3,26.076880000000006,26.076880000000006
18788,4186,21,1,1,2,2,3,2,4,1,5,42.9487,42.9487
18789,223,23,2,1,1,2,1,1,3,1,1,9.042832,9.042832
18790,3515,49,1,1,2,1,2,1,3,1,0,60.84672,60.84672
18791,223,21,1,0,1,2,1,2,2,0,1,9.529053,9.529053
18792,1047,21,1,1,2,2,4,2,4,0,0,27.98651,27.98651
18793,608,20,1,1,1,2,1,2,3,0,1,25.7257,25.7257
18794,5246,30,2,1,3,1,2,2,2,2,0,23.92806,23.92806
18795,2206,28,1,1,2,2,1,2,3,0,1,15.192470000000002,15.192470000000002
18797,3610,20,2,1,1,2,2,0,4,1,1,22.26858,22.26858
18798,5059,21,2,1,2,2,4,0,4,1,3,9.177424,9.177424
18799,2433,21,2,1,2,2,4,2,5,0,5,32.51321,32.51321
18800,5137,18,2,1,2,2,3,2,4,0,1,4.659135999999998,4.659135999999998
18801,2428,24,2,1,2,2,3,2,6,0,0,28.44568,28.44568
18802,65,21,2,0,1,2,0,1,1,0,0,1.850834,1.850834
18804,319,19,2,1,2,2,2,2,3,2,0,14.350570000000001,14.350570000000001
18805,3655,21,2,1,1,2,2,2,4,2,0,44.2386,44.2386
18806,3655,20,1,1,1,2,2,2,4,2,0,44.2386,44.2386
18807,5084,19,2,1,1,2,2,2,3,1,8,8.661989,8.661989
18808,2141,24,1,1,1,2,3,2,3,0,3,20.424870000000002,20.424870000000002
18809,336,18,1,1,2,2,2,2,4,0,1,18.98822,18.98822
18810,161,18,1,0,2,2,0,2,4,1,1,10.32033,10.32033
18811,26,18,1,0,1,2,0,2,3,1,5,67.3285,67.3285
18812,1034,23,2,1,2,2,3,2,4,0,5,29.06205,29.06205
18814,244,21,2,1,1,2,2,2,3,1,1,12.723130000000001,12.723130000000001
18815,2054,23,2,1,1,2,2,2,2,0,0,29.71317,29.71317
18816,4164,18,2,0,2,1,1,2,2,1,0,1.954128,1.954128
18818,171,24,1,0,1,2,1,0,4,0,1,9.277736,9.277736
18823,3619,31,2,1,1,2,3,1,5,0,0,31.80395,31.80395
18826,202,23,1,1,1,2,2,2,4,1,3,4.100672,4.100672
18832,1106,58,2,1,1,1,2,2,3,2,0,10.78208,10.78208
18837,509,19,2,1,1,2,1,2,3,0,1,17.141330000000004,17.141330000000004
18839,601,20,1,9,1,2,1,2,4,0,0,25.201310000000007,25.201310000000007
18842,291,34,1,9,1,2,0,1,1,1,1,11.70668,11.70668
18843,3385,18,2,1,1,2,2,2,3,1,0,55.19079,55.19079
18847,454,26,1,1,2,2,1,2,4,0,1,12.88273,12.88273
18848,591,22,1,0,2,1,1,0,6,2,1,4.783725,4.783725
18851,600,21,1,0,1,2,2,0,4,0,1,26.824060000000006,26.824060000000006
18853,4083,51,2,1,2,2,3,2,3,0,4,50.16245,50.16245
18854,2026,20,2,1,1,2,2,2,3,0,1,26.31685,26.31685
18855,4057,27,2,1,3,1,1,2,2,0,0,6.364548000000001,6.364548000000001
18856,459,22,1,1,2,1,2,2,7,0,0,18.045990000000003,18.045990000000003
18860,110,33,1,1,2,2,0,0,2,0,1,10.020489999999999,10.020489999999999
18861,67,18,2,9,1,2,0,0,1,1,10,0.0,0.0
18863,169,24,1,1,2,1,2,2,4,0,0,4.722477,4.722477
18865,250,20,2,0,1,2,2,2,3,0,1,10.14821,10.14821
18867,4186,42,1,1,1,2,2,0,2,2,3,14.33125,14.33125
18870,113,23,1,1,3,1,4,2,4,0,0,5.036035,5.036035
18873,223,18,1,1,2,2,2,2,3,2,0,19.8598,19.8598
18874,621,25,1,1,1,2,2,1,7,2,1,24.885579999999997,24.885579999999997
18875,197,30,1,0,1,2,0,2,2,0,0,12.33201,12.33201
18878,3518,19,1,1,1,2,2,2,6,0,1,15.984279999999998,15.984279999999998
18879,2228,31,2,1,1,1,1,2,3,0,0,24.404329999999998,24.404329999999998
18880,506,20,1,1,2,2,0,2,2,0,0,20.56547,20.56547
18881,2367,19,1,1,2,2,2,2,3,0,1,13.23702,13.23702
18882,2448,23,1,1,2,1,2,2,3,0,8,23.732879999999998,23.732879999999998
18883,433,25,2,1,1,2,0,2,3,0,0,6.124209,6.124209
18885,2440,21,2,1,1,2,2,2,3,0,0,28.36424,28.36424
18886,470,20,2,1,1,2,0,1,4,0,1,12.04459,12.04459
18887,568,21,1,1,2,2,1,2,2,0,0,31.631829999999997,31.631829999999997
18889,466,35,1,0,1,2,0,0,4,1,10,12.89047,12.89047
18890,2128,29,2,1,3,1,1,2,2,0,0,6.966191,6.966191
18892,483,21,1,1,2,2,1,0,3,0,0,14.90143,14.90143
18893,2141,23,2,1,1,2,3,2,4,1,1,6.551653,6.551653
18894,250,22,2,1,2,2,1,0,2,0,1,23.16968,23.16968
18895,448,20,1,1,1,2,0,0,2,0,1,8.135732,8.135732
18896,332,29,2,1,3,1,1,2,2,0,0,19.66984,19.66984
18897,443,21,1,0,1,2,0,1,4,0,0,7.787525,7.787525
18898,266,36,1,1,2,2,1,2,2,0,0,22.99376,22.99376
18899,134,64,2,1,1,2,2,2,3,0,0,9.5369,9.5369
18900,396,22,1,1,1,2,1,0,4,0,1,2.0957800000000004,2.0957800000000004
18901,3619,19,1,1,2,2,2,1,3,4,1,27.60845,27.60845
18904,3456,22,1,1,2,2,1,1,3,0,5,41.96076,41.96076
18905,5188,18,1,1,2,2,3,0,4,0,3,7.026231,7.026231
18906,528,22,2,1,1,2,0,2,5,0,1,11.5552,11.5552
18908,5106,18,2,1,1,2,5,1,4,0,1,16.7517,16.7517
18909,1046,20,2,1,1,2,2,2,3,0,4,27.79573,27.79573
18910,595,27,2,0,1,2,0,0,4,1,1,19.54236,19.54236
18913,536,22,2,1,1,2,2,2,3,1,1,11.68783,11.68783
18914,167,19,2,0,2,2,1,2,3,0,0,6.715553000000001,6.715553000000001
18915,460,22,1,1,1,2,2,2,5,0,1,17.37336,17.37336
18917,426,22,1,0,1,2,1,2,3,2,1,14.86554,14.86554
18918,2427,24,1,1,2,2,2,1,4,0,1,27.840870000000002,27.840870000000002
18919,102,25,1,1,3,1,1,2,3,2,0,4.206942,4.206942
18920,460,20,2,1,1,2,2,2,3,1,1,17.37336,17.37336
18921,4088,23,1,1,2,2,3,2,3,0,3,13.90899,13.90899
18922,3854,28,1,1,3,1,0,2,1,0,1,24.38386,24.38386
18923,105,20,1,1,1,2,1,0,6,0,0,6.2479130000000005,6.2479130000000005
18924,222,33,2,1,2,1,1,0,2,3,0,7.327932000000001,7.327932000000001
18925,5166,23,1,1,3,1,1,2,2,0,0,2.120519,2.120519
18926,439,19,2,1,2,2,4,2,4,0,0,13.4523,13.4523
18927,42,22,1,0,1,2,0,1,2,0,10,1.362023,1.362023
18928,26,40,2,0,3,1,0,1,1,0,1,1.9142009999999998,1.9142009999999998
18930,3430,20,1,1,2,2,3,2,5,0,0,40.84775,40.84775
18931,398,27,2,1,1,2,0,2,1,1,1,18.14961,18.14961
18932,4039,19,2,1,1,2,2,2,3,1,4,41.08923,41.08923
18933,3460,20,2,0,2,2,1,2,3,1,0,66.35946000000001,66.35946000000001
18934,351,18,2,0,1,2,1,1,2,0,0,18.56948,18.56948
18935,454,27,2,1,1,2,0,1,1,0,1,13.05988,13.05988
18936,241,20,2,1,1,2,0,2,2,0,0,11.07373,11.07373
18937,439,19,2,0,2,2,1,2,3,1,1,13.4523,13.4523
18939,5094,23,2,0,1,2,2,2,3,0,0,8.975591999999997,8.975591999999997
18940,3323,20,1,0,1,2,2,1,4,1,5,37.46761,37.46761
18941,304,30,1,1,2,2,1,2,2,1,1,10.9824,10.9824
18943,2028,22,1,9,1,2,1,0,2,0,1,29.1799,29.1799
18944,3712,18,1,0,1,2,2,0,5,0,1,26.36875,26.36875
18945,3387,19,2,1,1,2,4,0,3,1,1,35.637980000000006,35.637980000000006
18946,5046,22,2,1,1,2,2,2,4,0,3,12.937000000000001,12.937000000000001
18947,153,21,2,0,2,2,3,0,4,0,1,12.002939999999999,12.002939999999999
18948,249,25,2,1,1,2,1,1,3,0,1,41.9523,41.9523
18949,4071,27,2,1,2,2,2,2,3,0,3,20.27157,20.27157
18950,34,31,2,1,1,2,1,0,2,0,0,66.58726999999999,66.58726999999999
18951,5053,47,2,1,1,1,2,0,2,0,0,16.93236,16.93236
18952,3367,20,2,0,1,1,1,1,2,0,0,56.57977,56.57977
18953,3642,18,1,0,1,2,1,1,3,1,7,21.25401,21.25401
18954,2143,20,2,1,2,2,2,2,2,0,3,19.3364,19.3364
18955,313,19,1,1,1,2,1,2,3,5,1,13.413670000000002,13.413670000000002
18956,4037,23,1,0,1,2,3,2,4,0,0,38.89802,38.89802
18958,528,18,1,0,1,2,1,2,5,1,1,11.5552,11.5552
18959,324,19,1,1,1,2,3,2,4,0,0,16.861320000000003,16.861320000000003
18960,211,22,1,1,2,2,1,2,2,0,1,5.9026510000000005,5.9026510000000005
18961,239,21,2,1,1,2,3,2,3,2,3,14.23649,14.23649
18962,287,24,1,0,1,2,3,0,4,0,1,12.11472,12.11472
18963,153,23,1,1,2,1,1,1,3,0,0,13.384039999999999,13.384039999999999
18964,3810,20,1,1,1,2,3,0,5,0,1,40.20556,40.20556
18965,250,21,1,1,1,2,2,2,4,0,1,8.49494,8.49494
18966,4039,21,2,1,1,2,2,2,4,0,1,29.90917,29.90917
18967,4039,20,2,1,1,2,3,2,3,1,1,29.90917,29.90917
18971,4105,23,2,1,2,2,3,2,4,0,3,61.8837,61.8837
18974,475,55,2,1,3,1,1,1,2,0,0,14.99652,14.99652
18977,104,28,1,0,1,2,0,2,2,0,0,5.467152,5.467152
18978,3364,45,1,1,3,1,1,1,1,0,0,32.807010000000005,32.807010000000005
18979,420,33,2,1,3,1,1,2,1,0,0,13.604470000000001,13.604470000000001
18980,119,20,1,9,1,2,1,2,3,0,0,8.663478999999999,8.663478999999999
18981,500,24,2,1,1,2,1,0,2,0,0,17.42315,17.42315
18982,3337,18,2,1,1,2,2,0,3,1,1,31.22526,31.22526
18983,3712,20,2,1,1,2,2,2,4,1,2,63.62928,63.62928
18984,549,21,2,1,1,2,1,1,3,1,0,17.140819999999998,17.140819999999998
18985,1049,20,1,1,2,2,3,1,4,0,3,50.39419,50.39419
18986,4042,18,1,1,1,2,3,2,4,0,0,27.67601,27.67601
18987,120,33,2,1,3,1,2,2,3,0,0,8.580473,8.580473
18989,620,34,1,1,1,2,1,2,1,1,1,25.048270000000002,25.048270000000002
18990,543,22,1,1,2,1,2,2,3,0,0,12.00775,12.00775
18991,3358,25,1,1,1,2,2,1,2,0,0,65.23036,65.23036
18992,2709,18,2,1,1,2,2,2,3,1,0,108.2586,108.2586
18993,2237,18,1,1,1,2,3,2,3,1,0,27.004440000000002,27.004440000000002
18994,279,19,1,0,2,2,0,0,3,0,1,4.014848000000001,4.014848000000001
18996,288,22,1,1,2,1,2,2,4,0,0,12.36578,12.36578
18997,188,68,2,1,2,1,1,0,2,0,0,5.3940529999999995,5.3940529999999995
18998,3637,60,2,1,3,1,2,2,3,1,0,36.44468,36.44468
19000,3360,18,2,1,1,2,1,1,4,1,4,36.2454,36.2454
19001,149,35,2,1,2,2,1,2,3,0,3,11.49496,11.49496
19002,4127,18,2,0,1,2,2,1,5,0,1,35.48003,35.48003
19003,253,67,1,1,1,1,2,2,3,0,0,7.124015999999999,7.124015999999999
19005,2100,20,2,1,2,1,3,2,5,0,0,14.444339999999999,14.444339999999999
19006,153,20,1,0,2,2,1,2,4,1,0,12.002939999999999,12.002939999999999
19007,2426,18,2,1,2,2,2,2,3,0,0,26.649859999999997,26.649859999999997
19008,2718,19,1,1,2,2,3,0,6,1,4,57.71711,57.71711
19010,298,21,1,1,1,2,2,1,4,0,1,15.751439999999999,15.751439999999999
19011,363,23,1,1,1,2,2,2,3,1,0,64.97306,64.97306
19012,2072,31,1,1,3,1,3,2,3,0,0,29.263709999999996,29.263709999999996
19013,210,29,1,0,1,2,0,1,2,2,10,0.47140600000000005,0.47140600000000005
19014,1048,46,1,1,1,2,1,2,3,1,1,17.2271,17.2271
19017,5135,80,2,1,1,2,2,0,2,0,0,68.87195,68.87195
19020,420,32,1,1,1,1,1,1,2,0,1,9.313402,9.313402
19021,3386,20,1,1,2,2,2,2,3,1,0,70.45209,70.45209
19024,253,23,2,1,1,2,1,0,2,0,2,8.390537,8.390537
19025,209,29,1,1,3,1,1,2,1,0,0,8.151105000000001,8.151105000000001
19029,2053,23,2,0,1,2,3,2,3,0,8,27.20776,27.20776
19030,243,27,1,1,1,2,1,0,2,0,10,0.0,0.0
19031,2224,18,2,1,1,2,3,2,2,0,1,34.28557,34.28557
19036,249,20,2,0,1,2,0,2,3,0,1,8.262556,8.262556
19038,175,38,2,1,3,1,2,0,2,1,0,7.227016000000001,7.227016000000001
19040,3386,22,2,1,2,1,5,2,4,2,0,22.31836,22.31836
19044,23,21,1,1,1,2,2,0,3,0,10,1.34221,1.34221
19046,452,19,1,0,2,2,0,1,3,0,0,9.15345,9.15345
19047,2027,28,2,0,2,1,2,0,5,0,0,11.11566,11.11566
19049,3716,21,2,1,2,2,1,1,4,0,1,35.324659999999994,35.324659999999994
19050,608,21,2,1,2,2,3,2,4,0,1,20.268710000000002,20.268710000000002
19051,251,17,1,1,2,2,3,1,4,2,1,23.8134,23.8134
19052,239,38,2,1,1,2,2,2,3,0,3,18.741670000000003,18.741670000000003
19053,396,22,2,1,2,2,1,1,4,1,1,2.0957800000000004,2.0957800000000004
19054,3678,18,1,1,1,2,2,2,3,0,1,30.54702,30.54702
19055,3354,18,2,1,1,2,2,1,4,0,0,28.74285,28.74285
19056,94,20,2,0,1,2,1,2,4,0,1,15.656189999999999,15.656189999999999
19057,2053,36,1,1,3,1,2,2,2,2,0,13.12715,13.12715
19058,560,21,1,0,2,2,1,1,4,0,0,29.93732,29.93732
19059,3680,26,1,0,1,2,1,2,2,0,0,26.99302,26.99302
19060,443,39,2,1,1,1,1,2,2,0,0,7.787525,7.787525
19061,618,20,1,9,1,2,1,2,5,0,0,24.68989,24.68989
19063,2569,22,1,1,1,2,4,2,4,0,0,30.927090000000003,30.927090000000003
19064,593,28,2,1,3,1,2,2,5,1,0,16.6328,16.6328
19065,2027,25,1,1,1,2,4,0,4,0,0,38.14665,38.14665
19067,2072,27,2,1,2,1,2,2,3,0,0,11.26212,11.26212
19068,2410,21,1,1,2,2,3,0,4,0,1,20.94878,20.94878
19069,212,27,2,1,2,2,0,2,2,0,0,14.1953,14.1953
19070,365,21,1,1,1,2,2,1,2,1,0,10.524289999999999,10.524289999999999
19074,2441,18,1,9,2,2,0,2,3,0,1,11.24728,11.24728
19076,3199,18,1,0,1,2,3,2,3,2,8,14.659329999999999,14.659329999999999
19077,3365,28,2,1,3,1,4,2,4,0,0,19.20721,19.20721
19080,255,45,1,1,2,1,1,2,2,2,0,9.827734,9.827734
19082,2377,26,2,1,3,1,2,2,4,0,8,5.25821,5.25821
19083,3436,40,1,1,3,1,2,2,2,3,0,45.503040000000006,45.503040000000006
19090,425,18,1,0,1,2,2,2,3,1,1,17.684929999999998,17.684929999999998
19091,377,20,1,1,2,2,3,1,5,0,0,9.873206,9.873206
19092,1211,35,1,1,3,1,2,2,2,0,0,52.16197,52.16197
19093,2384,25,2,1,1,2,5,2,4,0,3,26.83479,26.83479
19094,237,21,1,1,2,2,2,0,3,0,1,11.62943,11.62943
19095,3505,18,2,0,2,2,1,2,5,1,8,33.884009999999996,33.884009999999996
19096,3716,26,1,0,2,2,3,2,4,0,5,35.6415,35.6415
19097,5056,20,1,0,2,2,1,2,3,2,1,10.26455,10.26455
19098,128,24,1,9,2,2,2,0,4,0,1,12.2825,12.2825
19099,569,20,1,1,1,2,2,2,3,3,0,23.61243,23.61243
19100,499,23,1,1,2,1,2,2,3,0,1,18.63539,18.63539
19101,2207,20,2,1,2,2,1,2,2,0,1,22.74716,22.74716
19102,2143,18,2,1,2,2,2,0,3,0,1,19.39626,19.39626
19104,3468,27,1,1,2,2,4,2,5,0,0,34.77797,34.77797
19105,562,63,1,1,3,1,1,0,2,0,0,23.16254,23.16254
