,Mode,Licence,Family,Cars,Time.Auto,Time.Transit,Time.Active,Cost.Auto,Cost.Transit
9204,Transit,1,Other,0,7.241153999999999,36.467044,52.821419999999996,0.24233049999999998,2.22
9205,Transit,0,Other,0,39.528220000000005,88.971016,257.02605,1.288318,4.44
9206,Transit,0,Family,0,14.19382,54.891289,85.59525,0.3977945,2.22
9207,Transit,1,Family,2,55.02235,145.17054599999997,400.7865,2.0392509999999997,4.227073000000001
9208,Transit,1,Family,4,83.92529,167.52280000000005,658.2452999999999,3.538267,12.61143
9209,Active,1,Other,0,1.80267,17.925469,16.677585,0.07741525,2.22
9210,Transit,1,Family,2,120.171,146.80254,1083.86385,5.202368,14.9601
9211,Transit,1,Family,3,52.6354,145.299141,324.8868,2.1903099999999998,6.712597
9212,Active,0,Other,0,2.2499919999999998,17.489981,20.610945,0.0928908,2.22
9213,Transit,1,Other,2,70.4369,142.99892,534.5697000000001,2.940075,10.61115
9214,Active,0,Other,0,0.8042355,15.527982000000002,8.042354999999999,0.03624583,2.22
9215,Transit,0,Family,3,30.826290000000004,62.75849,186.25665000000004,0.9257458000000001,2.22
9216,Transit,1,Family,1,43.01746,87.437184,304.54740000000004,1.527327,2.22
9217,Transit,0,Family,1,50.53774,129.420413,356.4195,1.784138,4.44
9218,Transit,1,Family,3,55.20995,145.674609,408.92384999999996,2.048479,3.103928
9219,Active,0,Family,0,2.632994,22.768929999999997,20.532674999999998,0.09253804,2.22
9220,Transit,0,Other,0,13.930579999999999,51.91242800000001,85.67856000000002,0.4273964,2.224806
9221,Transit,1,Family,1,71.7244,190.025335,440.1231,2.387481,6.839815
9222,Transit,0,Family,1,12.42118,44.861038,72.25291499999999,0.33788609999999997,2.22
9223,Active,0,Other,1,1.360328,16.237123999999998,11.563034999999998,0.05211307,2.22
9224,Transit,1,Family,1,4.55966,22.713846,31.90824,0.15882929999999998,2.22
9225,Active,0,Other,0,2.214657,28.156289,20.8431,0.09393708,2.22
9226,Active,1,Other,0,2.214657,28.156289,20.8431,0.09393708,2.22
9227,Transit,1,Family,2,54.544909999999994,98.752255,410.27535,2.038322,8.15629
9228,Active,1,Other,0,4.76811,21.273948,34.710119999999996,0.15741529999999998,2.22
9229,Transit,1,Other,0,18.66589,55.709598,104.836695,0.49107629999999997,2.22
9230,Transit,0,Family,1,32.209920000000004,70.069197,229.73084999999998,1.162929,2.22
9231,Transit,1,Other,1,73.64004,203.547101,454.3968,2.472444,7.084588
9232,Transit,1,Family,2,53.60046,154.934994,396.95625,2.107484,6.4836730000000005
9233,Transit,1,Family,2,40.787079999999996,129.935346,300.11535,1.467816,2.7871810000000004
9234,Transit,1,Other,0,2.682757,21.009613,24.20217,0.10907599999999999,2.22
9235,Transit,1,Family,2,59.773590000000006,178.85172,466.78695,2.66375,6.869794000000001
9236,Transit,0,Family,2,67.94941999999999,91.528284,547.78545,2.878743,10.751669999999999
9237,Active,0,Family,0,2.682757,21.009613,24.20217,0.10907599999999999,2.22
9238,Transit,1,Other,2,50.36019,126.47713200000001,362.33459999999997,1.9090029999999998,6.419315
9239,Transit,1,Family,3,87.97693000000001,179.671946,649.56885,3.6566949999999996,8.627719
9240,Active,0,Other,0,7.7354,33.823765,62.729699999999994,0.2906276,2.22
9241,Transit,1,Family,3,75.60494,92.241333,561.59985,3.116125,12.06521
9242,Transit,1,Family,1,44.17775,107.573907,306.5772,1.731595,6.224928
9243,Transit,0,Family,2,76.18208,113.04188,540.1262999999999,2.791802,11.47077
9244,Transit,1,Family,3,79.9877,114.78457,591.4218000000001,3.022984,11.470289999999999
9245,Transit,1,Family,3,70.59515,144.58142,536.1522000000001,2.947207,10.61115
9246,Auto,1,Family,2,54.536069999999995,120.34003100000001,366.61245,1.8832849999999999,4.44
9247,Transit,0,Family,2,50.91604,152.570102,393.3789,1.9504110000000001,6.575564
9248,Transit,0,Family,1,66.08421,219.81117,479.37735000000004,2.357191,7.925503
9249,Transit,1,Family,2,42.201859999999996,137.931906,323.26514999999995,1.5478399999999999,3.2669490000000003
9250,Active,0,Other,0,3.537093,23.849265000000006,26.623155000000004,0.11998699999999998,2.22
9251,Transit,1,Other,0,13.930579999999999,51.91242800000001,85.67856000000002,0.4273964,2.224806
9252,Transit,0,Other,0,21.17325,51.002669,115.08270000000002,0.5385174,2.22
9253,Transit,1,Family,2,17.13534,50.163973,101.03232000000001,0.4915099,2.22
9254,Transit,1,Other,0,13.6853,45.053975,83.29971,0.4115915,2.22
9255,Transit,0,Family,0,32.672990000000006,79.60588200000002,193.06545,0.9533171999999999,4.5833699999999995
9256,Transit,1,Family,2,73.92381999999999,230.990052,531.2728500000001,2.804112,8.546417
9257,Transit,1,Family,2,73.14356,73.175083,529.8888,3.052288,10.39589
9258,Active,1,Other,0,0.0,0.0,0.0,0.0,0.0
9259,Transit,1,Family,4,52.6354,145.299141,324.8868,2.1903099999999998,6.712597
9260,Transit,1,Other,1,95.63034,106.512723,871.9947000000001,4.120769999999999,12.38695
9261,Transit,1,Other,0,16.8578,60.537877,107.102445,0.5257918,2.22
9262,Transit,1,Family,3,92.40921999999999,97.670159,812.2449,3.902371,12.551919999999999
9263,Transit,0,Family,1,37.02668,83.36419699999999,227.59635,1.097313,4.4871550000000004
9264,Transit,1,Family,2,48.011509999999994,108.935584,319.30965000000003,1.6492529999999999,6.9869710000000005
9265,Transit,0,Family,0,17.13126,56.358473,100.132515,0.49463279999999993,2.373001
9266,Transit,0,Family,2,3.9364510000000004,24.16477,33.825975,0.1524492,2.22
9267,Transit,1,Family,2,20.24051,55.64994400000001,130.394595,0.6529413000000001,2.22
9268,Active,1,Other,1,0.621459,15.787367000000001,6.21459,0.02800833,2.22
9269,Transit,1,Family,1,76.71002,333.02212899999995,655.4712000000001,6.180443,7.294641
9270,Transit,0,Family,1,63.154019999999996,85.845389,391.3314,1.8761560000000002,9.972425
9271,Auto,1,Family,1,65.63613000000001,104.1123,533.16585,2.5340990000000003,11.1649
9272,Transit,1,Family,4,75.61575,119.049653,636.38205,3.05646,11.86125
9273,Transit,1,Family,2,81.52176,123.49472,623.1672000000001,3.33112,11.651060000000001
9274,Transit,1,Family,2,39.69207,116.74814099999999,286.6515,1.3981629999999998,2.76966
9275,Transit,1,Other,0,13.6853,45.053975,83.29971,0.4115915,2.22
9276,Transit,0,Other,0,50.44737,126.325236,345.9171,1.683401,4.78341
9277,Transit,1,Other,1,16.76352,54.422743000000004,109.91897999999999,0.5550293000000001,4.380091
9278,Transit,0,Family,1,80.42238,79.51516099999999,604.24455,3.660532,11.39921
9279,Transit,1,Other,1,8.658781,43.668362,58.220310000000005,0.2821945,2.22
9280,Transit,0,Family,1,36.28391,57.32651300000001,217.34205,1.044648,7.624613
9281,Auto,1,Other,1,4.251239,22.583321,29.09775,0.1477501,2.22
9282,Transit,0,Family,3,50.6751,139.119132,365.23439999999994,1.9267330000000003,6.437219
9283,Transit,0,Family,2,43.994659999999996,95.005413,320.8047,1.574911,4.652001
9284,Transit,0,Family,2,88.76302,103.33469,787.0600499999999,3.7343089999999997,12.585410000000001
9285,Auto,1,Family,2,57.01331999999999,152.18340600000002,371.04060000000004,1.9287299999999998,6.54178
9286,Transit,1,Other,1,95.71358000000001,113.78935,779.01225,4.089315,12.61143
9287,Transit,0,Family,2,16.79412,58.22603599999999,97.26276000000001,0.48514480000000004,2.239005
9288,Transit,0,Family,1,43.878659999999996,119.291862,314.0658,1.530685,3.031809
9289,Active,0,Other,1,1.4154930000000001,16.704976000000002,12.114690000000001,0.0545993,2.22
9290,Auto,1,Family,3,40.1268,118.40123200000001,279.4953,1.51474,4.45977
9291,Transit,0,Family,1,34.64718,75.84568399999999,219.5556,1.0543959999999999,2.22
9292,Transit,0,Family,0,67.42664,165.739518,405.0666,2.272373,6.44753
9293,Auto,0,Family,1,32.93085,64.800504,213.42615,1.1183450000000001,2.22
9294,Transit,1,Family,1,21.40099,69.46749100000001,142.57632,0.6534519,2.294971
9295,Transit,0,Family,2,72.92681999999999,172.676533,431.1372,2.3015470000000002,6.635797
9296,Transit,0,Family,1,47.41445,122.74710300000001,309.1632,1.4905950000000001,5.204599
9297,Transit,1,Family,2,48.87854,112.314156,303.83115000000004,1.446879,4.599605
9298,Active,1,Other,0,1.21066,19.928102000000006,11.835765000000002,0.05334222,2.22
9299,Transit,1,Family,2,51.41198,117.552595,385.8855,1.894184,4.376378
9300,Transit,0,Family,1,49.66847,138.584427,356.448,1.875504,6.247062000000001
9301,Transit,1,Family,1,63.14975,114.464972,479.15504999999996,2.404418,10.313419999999999
9302,Transit,0,Other,1,19.562160000000002,50.57623,106.48356000000001,0.4963102,2.22
9303,Transit,1,Family,1,28.971690000000002,63.47426899999999,186.8133,0.9948127,4.049703
9304,Transit,1,Other,0,20.08729,64.543074,126.66035999999998,0.6254338,2.22
9305,Active,0,Other,1,1.360328,16.237123999999998,11.563034999999998,0.05211307,2.22
9306,Active,0,Other,0,0.0,0.0,0.0,0.0,0.0
9307,Transit,0,Family,1,64.00653,209.70513,506.01225,5.8065430000000005,7.417250999999999
9308,Active,1,Other,0,0.0,0.0,0.0,0.0,0.0
9309,Transit,0,Family,0,33.3424,84.32119900000002,187.52505,0.9177029000000001,4.47649
9310,Active,1,Other,0,1.3160399999999999,18.911142,12.88956,0.05809153,2.22
9311,Transit,0,Family,1,61.8036,125.17251000000002,453.58485,2.642116,9.906255999999999
9312,Transit,0,Family,1,33.22063,77.010588,188.94584999999998,0.9034023999999999,5.332402
9313,Auto,1,Family,2,24.88044,86.231675,169.05584999999996,0.8749716000000001,3.095313
9314,Transit,1,Family,2,35.58814,54.353072999999995,252.67860000000005,1.271993,8.737243
9315,Transit,1,Family,2,35.45732,84.274309,238.58715,1.2090450000000001,2.996045
9316,Active,1,Other,0,2.494198,18.939634,20.361300000000004,0.09401726,2.22
9317,Auto,1,Family,3,50.52599,59.94328,378.55275,2.129912,9.474029
9318,Transit,1,Other,0,4.76811,21.273948,34.710119999999996,0.15741529999999998,2.22
9319,Active,0,Other,0,4.157106,29.545142,33.551445,0.1580297,2.22
9320,Active,1,Other,0,3.23726,27.978108,28.713015,0.134749,2.22
9321,Transit,0,Family,1,36.17865,88.714155,238.4055,1.094158,2.238928
9322,Auto,1,Family,1,39.93678,89.61050999999999,246.60344999999998,1.194515,2.259737
9323,Transit,1,Family,2,66.77528000000001,187.397929,541.0119,2.5514229999999998,9.232957
9324,Active,1,Other,1,2.472598,17.009044,20.468580000000003,0.09850591,2.22
9325,Transit,1,Family,4,114.9612,132.4973,1042.8919500000002,4.931943,13.734210000000001
9326,Transit,0,Family,1,72.32052,115.75961000000001,545.00325,2.9544479999999997,10.67582
9327,Transit,0,Family,2,13.83755,47.490178,81.03960000000001,0.3794208,2.22
9328,Transit,1,Family,2,69.59804,107.99508999999999,574.6316999999999,3.7280290000000003,11.45792
9329,Transit,0,Family,0,60.32838,128.380302,388.5615,2.01045,7.150386
9330,Transit,0,Family,2,73.76635,150.49369,569.92935,3.052052,9.136491
9331,Transit,0,Family,0,10.34395,40.975651,72.4374,0.3541341,2.22
9332,Transit,0,Family,0,36.63867,87.33896899999999,241.90365,1.1769290000000001,4.44
9333,Active,1,Family,1,5.562316,31.404259999999997,42.28386000000001,0.1905677,2.22
9334,Transit,1,Other,1,6.187638,37.129546999999995,44.9364,0.2032013,2.22
9335,Active,1,Other,0,0.8042355,15.527982000000002,8.042354999999999,0.03624583,2.22
9336,Transit,1,Other,1,25.52355,60.323864,150.31815,0.7580771,2.22
9337,Transit,1,Family,3,96.44444,174.34018999999998,823.0451999999999,4.148666,12.61143
9338,Auto,1,Family,7,64.47426,118.377569,493.69169999999997,2.460817,10.39686
9339,Transit,1,Family,2,55.92118000000001,158.283455,443.92395,2.404731,7.084623
9340,Transit,1,Family,4,41.046659999999996,113.37366100000001,271.9241999999999,1.2456559999999999,2.317093
9341,Transit,0,Family,3,26.469359999999998,70.85813399999999,161.49705,0.8035228,2.22
9342,Active,1,Other,0,2.596013,25.225413,22.942349999999998,0.1085633,2.22
9343,Transit,1,Family,1,14.111770000000002,56.13962,98.29637999999998,0.4430088,2.22
9344,Transit,1,Family,2,43.78629,103.503632,304.16445,1.6619549999999998,5.66549
9345,Auto,1,Other,2,32.209920000000004,70.069197,229.73084999999998,1.162929,2.22
9346,Active,0,Other,0,0.0,0.0,0.0,0.0,0.0
9347,Transit,1,Family,2,118.6744,141.6177,1066.5631500000002,5.0431,15.03421
9348,Transit,0,Family,3,76.18208,113.04188,540.1262999999999,2.791802,11.47077
9349,Transit,0,Family,2,46.44178,128.662585,327.92955000000006,1.634783,2.22
9350,Transit,1,Family,2,76.91963,88.057702,546.8435999999999,3.130623,10.39589
9351,Transit,0,Other,2,15.67101,55.943404,103.33484999999999,0.4895009,2.22
9352,Transit,0,Family,2,32.01208,92.04105,213.55575,1.096766,4.248115
9353,Transit,0,Family,2,50.21484,117.67518999999999,347.4381,1.7273490000000002,4.44
9354,Transit,1,Family,2,24.91453,73.414497,144.481785,0.7078453,4.184966
9355,Active,0,Other,0,0.621459,15.787367000000001,6.21459,0.02800833,2.22
9356,Active,1,Other,0,1.9025490000000003,19.662430999999998,17.454375,0.08013048,2.22
9357,Transit,1,Family,3,34.70565,74.704691,200.38905000000003,0.9683129999999999,3.952924
9358,Transit,1,Family,2,83.60468,132.33451000000002,608.0383499999999,3.1318799999999998,11.470289999999999
9359,Transit,0,Family,2,48.45467,134.92654299999998,369.62505,1.8180490000000002,7.108969999999999
9360,Transit,0,Family,1,40.03372,96.46727800000001,285.9432,1.407426,4.351381
9361,Transit,0,Family,2,85.48216,145.22983,644.99325,3.376692,11.470289999999999
9362,Transit,1,Family,0,38.19147,90.732939,254.02169999999998,1.244325,2.22
9363,Transit,1,Family,2,66.4193,176.26190400000004,491.33729999999997,3.471371,8.396688000000001
9364,Active,1,Other,0,2.551053,26.932397,23.320065000000003,0.1051004,2.22
9365,Active,1,Other,0,2.214657,28.156289,20.8431,0.09393708,2.22
9366,Active,1,Family,0,4.249206,22.282265,28.91922,0.1335009,2.22
9367,Transit,1,Family,4,69.83139,100.41553,448.70264999999995,2.613394,10.92032
9368,Transit,1,Family,2,98.7447,171.54182,844.4964,4.302358,12.61143
9369,Transit,0,Other,0,4.703774,34.885675,40.339695,0.1839057,2.22
9370,Transit,0,Family,1,12.70703,52.360713,71.135955,0.3679955,2.37193
9371,Active,1,Other,0,2.551053,26.932397,23.320065000000003,0.1051004,2.22
9372,Transit,0,Family,1,13.36575,53.225811,90.472275,0.41352089999999997,2.22
9373,Transit,1,Family,2,66.17406,206.04047,522.9987,5.893636,7.5481
9374,Transit,0,Family,3,72.27356999999999,180.66862,555.7556999999999,2.806669,11.10242
9375,Transit,1,Family,4,128.4457,266.01422,1435.1867999999997,7.122253999999999,21.7239
9376,Transit,0,Other,0,4.76811,21.273948,34.710119999999996,0.15741529999999998,2.22
9377,Active,0,Family,1,9.914093,41.05622200000001,65.07153,0.30632329999999997,2.22
9378,Transit,1,Family,2,44.948170000000005,71.65136899999999,318.81014999999996,1.59744,9.295435000000001
9379,Transit,1,Other,1,10.30215,59.701618999999994,77.34339,0.37024819999999997,2.22
9380,Transit,1,Other,0,14.111770000000002,56.13962,98.29637999999998,0.4430088,2.22
9381,Active,1,Other,0,2.551053,26.932397,23.320065000000003,0.1051004,2.22
9382,Transit,1,Family,0,32.209920000000004,70.069197,229.73084999999998,1.162929,2.22
9383,Transit,1,Family,2,29.553379999999997,72.66744399999997,169.368,0.8174008,4.44
9384,Active,0,Other,0,1.3160399999999999,18.911142,12.88956,0.05809153,2.22
9385,Transit,1,Family,3,60.21776,113.89456899999999,469.64025,2.217238,9.232957
9386,Transit,1,Family,4,62.96355,78.28987099999999,450.86715000000004,2.560062,10.21711
9387,Transit,0,Other,1,13.67019,52.977856,81.44665499999998,0.41788980000000003,2.22
9388,Transit,1,Family,0,40.1268,118.40123200000001,279.4953,1.51474,4.45977
9389,Transit,0,Family,2,19.562160000000002,50.57623,106.48356000000001,0.4963102,2.22
9390,Transit,0,Family,1,47.51095,142.478798,359.15865,1.7217069999999999,4.72783
9391,Transit,0,Family,1,29.22646,75.360598,179.60954999999998,0.8893815999999999,3.604017
9392,Transit,1,Family,1,43.6224,81.668308,289.90905,1.434434,6.753562
9393,Active,1,Other,0,6.813536,36.073146,48.531434999999995,0.22362159999999998,2.22
9394,Active,1,Other,0,2.596013,25.225413,22.942349999999998,0.1085633,2.22
9395,Transit,0,Family,2,51.71439,137.77813600000002,390.38294999999994,2.184743,6.123746
9396,Transit,1,Other,2,91.25301,158.589361,721.6125,3.776554,13.61077
9397,Transit,0,Family,1,76.71002,333.02212899999995,655.4712000000001,6.180443,7.294641
9398,Transit,1,Other,0,17.77143,60.580144,101.06761499999999,0.46762790000000004,3.3070160000000004
9399,Transit,0,Other,0,24.12922,54.642973,134.08840499999997,0.6811981,4.357792
9400,Transit,1,Family,3,46.75727,113.80004200000002,282.9378,1.340027,6.1581410000000005
9401,Active,1,Other,0,1.360328,16.237123999999998,11.563034999999998,0.05211307,2.22
9402,Active,0,Other,0,0.0,0.0,0.0,0.0,0.0
9403,Transit,1,Family,2,64.00653,209.70513,506.01225,5.8065430000000005,7.417250999999999
9404,Transit,0,Family,2,76.94785,111.45398999999999,541.53945,2.8101689999999997,11.476410000000001
9405,Transit,1,Family,2,85.99455,102.758465,633.69825,3.2368900000000003,11.49255
9406,Transit,1,Family,1,57.28929,82.974204,426.5571,2.1893380000000002,10.01395
9407,Transit,1,Family,1,86.38412,145.268351,668.98515,3.6342769999999995,10.98155
9408,Transit,0,Family,1,68.3377,108.609852,516.4614,2.648678,10.50325
9409,Active,1,Other,0,2.494198,18.939634,20.361300000000004,0.09401726,2.22
9410,Transit,0,Family,2,47.41445,122.74710300000001,309.1632,1.4905950000000001,5.204599
9411,Active,0,Other,0,0.621459,15.787367000000001,6.21459,0.02800833,2.22
9412,Active,1,Other,0,0.0,0.0,0.0,0.0,0.0
9413,Transit,1,Other,0,1.80267,17.925469,16.677585,0.07741525,2.22
9414,Transit,0,Other,1,26.698359999999997,49.310818,150.17280000000002,0.7782015,2.22
9415,Transit,0,Family,1,33.22063,77.010588,188.94584999999998,0.9034023999999999,5.332402
9416,Transit,1,Family,2,68.81675,96.309475,562.2105,2.943755,11.011289999999999
9417,Transit,1,Family,3,59.945980000000006,92.58513,412.88745,2.184614,10.83925
9418,Transit,1,Family,2,48.45467,134.92654299999998,369.62505,1.8180490000000002,7.108969999999999
9419,Transit,1,Family,2,49.75692,122.572107,339.01259999999996,1.6522830000000002,5.336494999999999
9420,Transit,0,Other,1,20.24051,55.64994400000001,130.394595,0.6529413000000001,2.22
9421,Active,1,Other,0,1.360328,16.237123999999998,11.563034999999998,0.05211307,2.22
9422,Transit,1,Other,1,35.29031,83.741845,254.64584999999997,1.269674,2.583758
9423,Transit,1,Other,0,31.65069,83.01951799999998,180.04410000000001,0.8993450000000001,4.44
9424,Transit,0,Family,1,40.42263,86.103646,259.81995,1.271123,6.173533
9425,Transit,0,Family,1,20.24051,55.64994400000001,130.394595,0.6529413000000001,2.22
9426,Transit,0,Family,2,42.95557,96.501466,260.99205,1.207344,4.8724169999999996
9427,Transit,1,Other,3,68.81675,96.309475,562.2105,2.943755,11.011289999999999
9428,Active,1,Other,0,2.632994,22.768929999999997,20.532674999999998,0.09253804,2.22
9429,Transit,1,Family,5,41.68728,84.829825,296.15205000000003,1.459635,7.947436
9430,Active,1,Family,4,91.24540999999999,115.30813500000001,713.0856,3.571307,11.90554
9431,Transit,1,Family,2,40.787079999999996,129.935346,300.11535,1.467816,2.7871810000000004
9432,Transit,0,Family,3,53.877590000000005,127.397815,417.51435000000004,2.3070209999999998,7.201602
9433,Transit,1,Family,2,41.070240000000005,101.657658,285.86625,1.5434139999999998,6.08744
9434,Transit,1,Other,3,10.30215,59.701618999999994,77.34339,0.37024819999999997,2.22
9435,Transit,1,Other,1,70.28139,108.284884,566.78805,2.976626,10.88805
9436,Active,0,Other,1,4.879104,35.635127000000004,44.29260000000001,0.202801,2.22
9437,Transit,0,Family,1,11.97034,56.492251,83.396355,0.37699520000000003,2.22
